BAD,MORTDUE,VALUE,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,49367,71485,ProfExe,10,0,0,175.3870489,1,42,37.77222165
0,99474,127470,Office,22,0,0,287.0022563,3,16,30.99602763
0,38145,59415,Other,25,0,0,241.8973574,0,14,23.87079226
0,90150,122767,ProfExe,12,,,135.5729778,,25,33.46387238
0,72860,90347,Other,0,1,1,104.0404669,2,26,36.02592528
1,73473,105848,Mgr,9,0,4,186.7128357,1,14,27.64603658
0,84874,115759,ProfExe,9,0,0,146.0698108,3,18,39.83431993
0,47199,70134,Other,8,0,0,86.55886014,3,15,43.50793855
1,23850,61808,Other,12,0,0,46.94616405,0,8,40.8529275
0,60709,89683,Other,1,0,0,316.3138584,2,16,43.75656604
0,58992,86816,,4,0,0,103.5042953,0,16,40.95659824
0,96993,134785,Mgr,14,0,0,173.897513,2,25,33.36326972
0,23792,79716,Other,,0,0,238.7898367,0,50,42.12712426
0,14167,71194,Office,,0,0,264.0171241,0,21,40.24690114
0,98200,123662,Office,0,,3,241.6422316,0,29,41.05065735
0,100144,153751,ProfExe,4,0,0,93.66217049,0,16,34.89273362
0,20915,40098,Office,2,0,0,213.4505369,0,16,40.25003373
0,38674,63641,Other,23,0,0,245.049372,0,13,25.18098984
0,50167,96312,ProfExe,5,0,0,128.3394339,1,21,36.3773222
0,39783,59196,Other,17,0,0,279.8100665,0,21,29.77480684
0,119741,212530,Other,4,1,0,202.2885776,0,17,27.07376116
0,48711,69611,Office,2,0,0,130.2531337,0,17,33.69118802
1,64248,82690,Mgr,0,1,0,89.18900547,0,23,53.84821989
0,49385,70220,ProfExe,6,0,0,229.474919,2,32,30.73139653
0,57300,8000,Other,6,,,68,1,17,
0,132785,155644,Mgr,,0,0,225.7275062,0,20,37.32857399
0,43438,69441,Office,1,0,0,229.2744494,0,11,35.80007142
0,,95085,Other,,0,0,175.7879949,1,10,32.25091533
0,,20700,ProfExe,6,0,0,104.5333333,1,19,
0,80970,101244,ProfExe,0,0,0,272.882599,2,20,39.80899322
0,15243,172611,Mgr,25,0,0,73.44153854,2,21,29.0958828
1,51936,75278,ProfExe,3,0,0,199.8017542,0,21,36.99564584
0,96476,119780,Office,0,,2,264.1531247,0,29,40.80574336
0,37883,64763,Other,25,0,0,236.9968365,0,13,23.62120308
0,58498,90135,Office,30,0,0,199.1092723,0,21,33.18223949
0,65458,84639,Other,0,1,2,97.14654403,2,25,33.6906879
1,39441,71345,Other,11,0,4,132.8367575,0,13,27.69164816
0,69954,104510,Office,10,0,0,211.2433112,2,13,33.54985877
0,11886,63762,Sales,0,0,0,315.2604995,0,5,39.67583359
0,47903,63933,Office,3,0,0,120.4180419,1,17,32.97759665
0,136790,178135,Mgr,12,0,0,246.9544197,0,21,30.11861356
0,99003,162566,Other,,1,,252.2637988,,23,39.20903917
0,63990,94035,ProfExe,9,0,0,,0,14,25.78335659
0,110292,132953,ProfExe,7,0,0,105.4248876,0,14,30.55275232
0,50354,79011,Other,1,,1,290.8270296,1,10,35.13903436
0,68196,89641,Other,0,2,1,112.9760412,1,26,34.41462163
0,93210,109980,ProfExe,7,0,0,145.4859265,2,20,22.49623552
1,70562,91223,Other,27,0,2,112.7103681,4,35,64.2724769
0,66197,83151,ProfExe,12,0,2,157.9459818,0,14,29.3494858
0,66891,94454,Office,0,0,0,160.711282,3,20,32.78419351
1,66003,82410,Mgr,0,1,0,85.77380757,1,23,51.5173853
0,45365,71853,Other,7,0,0,98.45648444,3,15,41.38874759
0,59929,89526,Office,0,0,0,64.45472528,0,22,35.08734865
0,87958,114696,Other,20,0,0,301.9122949,0,17,24.41521969
0,118208,130216,,14,0,0,190.9573245,0,17,40.74823463
0,39821,60672,Other,26,0,0,243.868763,0,14,23.35928056
0,110098,120662,Other,0,0,0,122.1698211,1,21,39.32231541
0,77025,103322,ProfExe,8,0,0,87.1337221,0,15,33.40589684
0,70102,99841,ProfExe,10,0,0,68.16857287,0,16,32.85379436
1,67666,167619,ProfExe,14,0,0,135.9518082,1,11,47.59052865
0,166737,199303,ProfExe,9,0,0,270.8826875,1,38,25.53212879
1,73396,137076,Office,18,0,1,163.5920452,4,20,40.37537241
0,96272,163250,Mgr,2,0,0,204.4925859,1,19,37.86835539
0,98582,122597,Mgr,1,0,0,307.5247903,1,20,39.39416893
0,7739,65181,Sales,0,0,0,315.2308975,0,6,37.98355778
0,66562,90325,Other,0,1,1,112.9032622,2,25,33.16227148
1,63836,87000,Other,8,2,1,110.5666667,2,33,
0,102120,165302,Other,,0,,274.1129261,,24,40.10502984
0,91731,125902,Office,24,0,0,276.7274249,2,16,32.29430401
0,22782,60590,ProfExe,8,0,0,198.8763955,0,13,30.32992999
0,88828,116683,ProfExe,6,0,0,141.841398,1,20,21.67927834
0,127269,203737,ProfExe,14,0,0,206.2000368,0,21,36.27285836
0,,49442,Office,2,0,0,76.571848,1,9,38.8759867
0,87081,115165,Other,13,0,0,120.4621862,1,8,34.40037656
0,83474,104133,ProfExe,4,0,0,109.9887849,1,24,38.86401954
0,34583,59247,Other,15,0,0,89.34062711,0,17,39.99018836
0,91784,117626,Other,21,0,0,280.1234728,0,16,25.67302186
0,87657,117577,ProfExe,9,0,0,142.466495,2,19,39.96618165
0,154563,198790,Other,7,0,0,,1,15,29.47261446
1,51075,78045,Office,2,1,5,74.09119603,1,15,42.1982822
0,39727,68477,Office,11,0,2,134.2798423,0,22,40.42119971
1,17800,40798,Office,6,2,0,167.4666667,2,16,
0,68315,98175,Mgr,14,0,0,161.3333333,0,28,
0,127559,154545,Mgr,,0,0,216.6695154,0,18,36.9158782
0,55238,112776,ProfExe,16,0,0,251.5493924,0,19,25.7694999
0,123206,205608,Other,4,0,0,201.3023718,0,17,27.52750202
1,,75252,,,,,,,,42.91960497
0,100416,161147,Mgr,1,0,0,216.0970496,1,18,38.46049988
0,44605,65489,ProfExe,15,0,0,189.0084559,0,23,38.57108327
0,69325,102438,Other,,2,1,222.6522749,2,13,43.5240978
1,61429,84990,ProfExe,8,3,1,166.1793992,2,64,40.43670481
0,101289,127485,Mgr,0,0,0,319.2508159,0,19,42.72323221
0,52640,113391,ProfExe,16,0,0,257.5237966,0,19,27.79232371
0,103130,120119,Other,7,0,0,292.7517427,1,19,30.68168891
0,64290,87837,Other,2,0,0,309.005458,3,15,42.16835848
0,82537,117610,Mgr,16,0,0,233.8485347,5,30,39.06489297
0,52157,157459,ProfExe,19,0,0,248.7235332,0,28,21.92019846
0,62356,92299,Office,0,0,0,60.29414318,0,23,34.8169595
0,7524,28639,Other,,0,0,60.32825275,1,18,42.35846148
0,43479,78631,Other,1,,1,301.4036915,1,10,38.25309688
0,172108,195892,ProfExe,10,0,0,276.7633406,0,38,24.4756899
0,130291,168187,Office,3,0,0,140.6893429,0,20,24.78815021
0,167104,200184,ProfExe,9,0,0,256.6483436,0,38,23.66867849
0,22236,169461,Self,7,0,0,296.0801937,0,27,27.64001806
0,75673,100335,ProfExe,8,0,0,93.15954491,0,16,33.51848053
0,107199,132723,ProfExe,7,0,0,91.37193169,0,13,31.44261162
0,57429,86250,Office,5,,,175.5,,16,
0,47400,80000,Other,12,0,0,95.36666667,1,10,
0,43074,75700,,,,,,,,
0,122000,158000,Office,2,,1,374.0333333,,52,
0,145800,190300,ProfExe,13,,,109.6666667,1,24,
1,42000,64000,Mgr,9,0,0,30.46666667,3,8,
1,64758,119780,ProfExe,19,0,4,349,0,20,
1,46300,72000,ProfExe,5,1,1,215.0333333,6,24,
1,171106,200000,Other,9.8,3,0,153.1666667,0,26,
1,93050,118000,Office,1,0,0,40.56666667,0,10,
0,104176,165086,Other,,0,,254.7424804,,24,39.61320557
1,105200,130000,Self,5,1,0,237.4333333,1,27,
0,165988,217000,Office,13,0,0,214.0333333,1,32,
1,100670,122581,Mgr,10,0,,81.25254742,0,27,41.86363105
1,24658,47027,Mgr,19,0,0,159.1052252,4,31,53.54819585
1,15100,23200,Other,3.2,1,1,64.9,3,21,
0,105729,172555,Office,6,0,0,216.4390359,4,23,41.04674812
0,42488,65636,Other,7,0,0,90.67644435,3,14,42.22671648
0,51994,66467,Other,7,0,0,100.1818877,3,15,41.15508261
0,31442,57151,Other,16,0,0,100.0326359,1,17,39.90704163
0,105111,176829,Office,6,0,0,211.4003375,4,24,41.41312385
0,46406,64413,Other,16,0,0,285.7252577,0,22,30.77453617
0,129111,197592,ProfExe,12,0,0,207.1551738,0,21,36.14177784
0,48730,115967,ProfExe,15,0,0,264.9150843,0,19,25.40820478
0,58453,76731,Other,15,1,0,203.1410764,1,21,36.22872963
0,22094,61820,ProfExe,5,0,0,201.1354777,0,13,28.8888762
0,73217,93033,Other,1,2,1,113.6945661,2,26,36.38416382
0,68902,98737,Office,1,0,0,166.8165741,4,19,33.03507598
0,54483,81690,Other,16,0,0,198.7025164,0,21,37.74942653
1,62334,91300,Mgr,8,0,1,92.33333333,4,13,
0,73339,95426,Office,1,0,0,169.9797497,4,19,33.29929576
0,101641,160839,Other,,1,,260.8349929,,23,37.12360431
0,83591,109772,ProfExe,4,0,0,101.498812,1,25,37.07704153
0,96401,115545,ProfExe,7,0,0,128.7145138,1,20,22.18728999
0,153722,199812,ProfExe,13,,,121.9429162,0,24,29.80285908
0,65206,13933,Other,7,,,57.59183135,0,16,42.50243535
0,62215,76573,Other,18,0,0,199.8756458,1,21,36.02366277
0,32417,97000,Other,6,0,0,130.8666667,0,15,
0,57728,96552,Office,0,0,0,80.60236311,0,23,37.50810314
0,24430,128837,Other,9,0,0,355.7984125,1,10,41.14774922
0,31307,60202,ProfExe,18,0,0,170.5812991,1,20,35.60054495
1,109000,135000,Office,3,0,0,98.43333333,13,14,
0,83141,112096,Mgr,15,0,0,255.788289,5,31,35.514488
0,84425,119351,Mgr,15,0,0,238.6686971,4,31,38.29827816
0,50554,76140,Mgr,9,2,0,78.27662528,3,27,36.02690437
0,53710,78082,Other,5,,,114.1426962,0,7,36.99134349
0,148542,195791,ProfExe,12,,,110.3276351,0,23,30.53661059
0,73668,89061,Other,0,2,1,113.4535612,2,25,33.49881538
0,31950,53814,ProfExe,17,0,0,178.4596372,1,20,37.13471233
1,27747,43740,Office,7,1,0,167.6579808,1,16,35.08607055
0,76807,103026,Mgr,13,0,0,169.2487527,0,27,34.87635872
0,99714,126965,Mgr,0,0,1,301.753574,1,20,43.29094169
1,152000,182000,Self,1,,,,,,
0,39926,101208,Other,4,0,0,140.0516383,0,14,31.54569415
0,33970,102792,Other,6,0,0,145.0202453,0,14,31.87421747
0,98769,121140,Mgr,0,0,1,313.9245154,0,20,43.08554305
0,146465,192854,ProfExe,13,,,110.6488068,1,23,29.97557603
0,91004,116827,ProfExe,6,0,0,163.2821181,1,20,20.20603258
0,51580,83518,Other,13,0,0,89.525932,0,9,7.148413213
1,96454,157809,Other,3,0,0,1168.233561,0,0,40.20613826
0,72752,106084,Office,11,0,0,193.7070998,1,13,30.68610563
0,39928,106271,Other,6,0,0,129.1782772,0,14,31.92215492
0,45036,78900,,,,,,,,40.02396798
0,63508,12414,Other,5,,,64.40760462,1,16,40.57016916
0,167450,200902,ProfExe,9,0,0,264.6979824,1,37,25.63079874
0,51360,76100,Office,1,0,0,222.8321181,0,11,36.2633362
0,39334,103578,Other,6,0,0,127.5305161,0,15,31.36762719
0,53000,82800,Other,18,0,0,206.9666667,1,22,
0,109812,172705,Office,5,0,0,204.1054149,3,23,43.33840721
0,110745,173474,Office,6,0,0,217.4067053,4,23,42.22040715
1,86219,126904,Other,0,0,0,,0,0,34.48084978
1,178000,219300,ProfExe,12,0,0,214.3666667,0,26,
0,52677,80424,Mgr,9,2,0,65.84753037,2,28,34.9508231
0,71515,100771,Other,,1,1,223.1710844,2,13,40.70504371
0,94543,127718,ProfExe,11,,,132.4078556,,24,30.85706709
1,100077,122352,Office,3,0,0,58.86102746,0,9,38.12151833
0,51333,77732,,,,,,,,37.39831656
0,92663,152627,ProfExe,3,0,0,106.7126279,0,16,35.3676568
0,98718,122659,Mgr,0,0,1,324.2570838,0,20,42.54602091
0,88909,140092,Mgr,13,0,0,163.5625044,1,25,33.00501666
0,9475,30000,Other,0,1,0,33.46666667,2,4,
0,105000,138375,Office,12,0,2,219.1333333,0,25,
1,50000,89100,ProfExe,7,2,1,86.23333333,4,25,
1,47000,70000,Mgr,15,0,0,220.1666667,5,21,
0,8861,170687,Mgr,23,0,0,76.78849548,2,20,31.58400286
0,58474,89240,Office,6,,,172.8721456,,15,38.82378279
0,52080,89913,Other,12,0,0,110.7603066,0,9,4.337283357
0,58638,13930,Other,4,,,69.00502714,0,16,42.50002486
0,48835,72566,ProfExe,9,0,0,191.2753966,1,42,39.61242564
0,10506,70945,Office,,0,0,247.7919915,0,22,39.75560513
0,100446,121516,Mgr,0,0,0,306.1111041,1,20,43.02182338
0,64000,90000,Mgr,9,0,0,195.8,2,19,
1,117646,149975,Other,4,0,0,114.2136149,1,12,31.22280265
1,94419,123705,Self,19,,2,92.7393804,0,22,84.37903408
0,55169,86203,Other,18,0,0,223.6033292,1,22,33.7552728
1,109500,136000,ProfExe,12,2,0,183.9666667,3,32,
0,33284,61824,Other,14,0,0,119.4730729,1,17,37.78452367
0,53662,80055,Other,6,,,99.08554237,0,8,37.51829781
0,49984,84519,Other,12,0,0,92.81133323,0,10,7.614065422
0,85984,112721,Mgr,18,0,0,239.1377941,4,31,36.03118029
0,128876,162994,Office,2,,1,382.312217,,52,36.06796344
0,33529,61209,Other,17,0,0,112.1587412,0,18,40.72529612
0,49793,113200,ProfExe,16,0,0,251.1041979,0,19,25.03374576
1,62351,84624,Mgr,0,1,0,88.12651678,1,22,54.24133474
0,93040,113362,ProfExe,6,0,0,135.8138569,3,21,19.70439447
0,32989,75950,ProfExe,9,0,0,283.1,0,19,
0,23921,134867,Other,9,0,0,374.1271833,0,10,38.8656552
0,60999,89841,Office,0,0,0,82.10388101,0,22,36.27999035
0,5700,24457,Other,,0,0,60.15632991,1,19,41.36387828
0,105135,147353,Office,11,0,2,225.6961276,0,24,43.00965053
0,70709,97394,Mgr,0,0,0,94.86046638,0,17,25.55670764
1,139534,172125,Other,0,0,0,101.9435185,6,17,32.76108398
0,19349,133226,Other,9,0,0,342.3163573,1,9,40.14790835
0,73557,95770,Mgr,0,0,0,70.02915918,0,17,25.59661737
0,56745,83146,Other,11,0,0,85.25361922,0,10,7.862193632
0,51454,68073,Office,1,0,0,130.9747908,0,17,32.30494412
0,47488,77916,,,,,,,,37.3082467
0,99137,121781,Mgr,4,0,1,302.1278732,1,20,39.51062834
0,13830,85587,Other,20,0,0,229.5182951,3,40,35.31106586
0,63701,14609,Other,4,,,62.3597382,1,17,41.87419791
0,65021,95188,Mgr,1,0,0,73.0813375,0,16,27.44254252
0,69174,95154,ProfExe,6,0,0,59.45925619,0,16,31.25482163
0,90966,154351,ProfExe,4,0,0,103.9754422,0,17,35.40591994
0,128219,162012,Office,1,,0,374.0237669,,52,37.88816696
0,168732,224270,Office,12,0,0,217.6372546,0,32,41.5493313
0,64620,91504,Office,6,,,178.574866,,16,37.72580119
0,45748,82516,,,,,,,,39.31387802
0,96435,130019,Office,27,0,0,274.2825562,3,16,32.46920265
0,132878,199172,ProfExe,14,0,0,197.923806,0,22,35.33060397
0,25589,90051,ProfExe,8,0,0,138.9905144,0,20,30.27109245
1,93619,130000,Office,9,2,5,210.9666667,2,18,
0,170947,222227,Office,13,0,0,220.0164639,1,31,42.23579636
0,68830,107598,Office,10,0,0,202.9341954,2,13,30.95751627
0,4641,23636,Other,,0,0,63.53525475,1,19,40.44237823
0,16232,70592,Office,,0,0,242.3654026,0,22,39.44625142
0,74193,94078,ProfExe,7,0,0,81.4143517,0,15,32.03355046
0,78142,102085,Mgr,12,0,0,160.3670328,0,27,34.09975711
0,59936,12737,Other,5,,,63.39540036,0,17,40.44657932
0,38955,80680,ProfExe,8,0,0,295.3007793,0,18,40.39095601
0,9647,31920,Other,0,1,0,24.68623145,1,3,28.94036033
0,43087,61438,Other,14,0,0,276.5624153,0,20,29.29517878
0,99000,140000,,,,,,,,
1,72000,103000,ProfExe,0.5,0,0,174.3,3,23,
0,170706,224233,Office,11,0,0,207.0346845,0,32,41.10248922
0,46775,70236,ProfExe,9,0,0,179.0823743,1,41,40.43069541
1,68958,99875,ProfExe,11,1,1,117.6666667,0,23,
1,,115750,Other,,0,2,132.5333333,0,10,
1,71254,109200,Other,10,,,,,,
1,27900,,Mgr,21,,,,,,
1,145500,194000,Self,4.5,0,0,67.9,5,5,
1,125000,165000,ProfExe,2,0,0,314.5,0,30,
1,73400,94000,Mgr,9,0,0,270,2,14,
0,99300,139150,ProfExe,10,0,0,162.3666667,1,23,
0,69742.61,180000,Other,11,0,0,366.3,1,17,
0,59964,100000,Office,8,,1,106.8333333,2,18,
0,,90000,Other,8,0,0,181.7,1,16,
0,30000,46500,Self,5,1,,127.6,,11,
0,79741,117600,Other,10,0,0,291.1666667,2,17,
0,55746,105230,ProfExe,16,0,3,282.0666667,1,36,
0,85704,94200,ProfExe,2,1,0,123.9,0,20,
0,,73800,Sales,4,0,0,404.7666667,0,24,
0,125000,162975,ProfExe,7,0,0,178.5333333,0,38,
0,13316,50150,Other,26,0,2,214.0333333,0,25,
0,32000,56373,Other,1,0,0,113.5666667,1,17,
0,126324,171450,Mgr,26,,5,329.5666667,1,28,
0,,64928.84,Office,8,0,0,122.6666667,2,5,
0,66820,100000,Other,5,0,0,217.2666667,1,13,
0,56135,93234,ProfExe,18,0,0,630.0333333,1,24,
0,81800,106600,Mgr,24,,1,313.7666667,1,43,
0,61843,95595,Office,14,0,0,135.9666667,0,14,
0,49034,98250,Office,2,0,4,167.3666667,0,47,
0,74368,105000,Other,,0,0,180.6,2,25,
0,145000,117500,ProfExe,5,0,0,96.4,3,34,
0,56683,90600,Office,2,0,0,155.2,1,22,
0,135631.66,177000,Mgr,8,0,0,321.6333333,0,17,
0,,128042,Other,0,0,0,314.5333333,3,21,
0,29400,52000,Other,,0,0,219.1333333,0,13,
0,132436,180000,ProfExe,22,0,0,221.1666667,1,24,
0,83205,132000,Other,11,0,0,97.4,3,15,
0,127826,277500,Mgr,3,0,0,193.8,0,15,
0,39000,62000,Office,6,0,0,170.4333333,2,27,
1,161000,204000,ProfExe,5,3,7,205.9333333,5,25,
1,117820,154000,Mgr,3,0,0,70.99812734,0,29,
1,60336,132430,Other,25,1,0,258.6666667,1,21,
1,151982,,Self,,2,5,146.5,1,43,
1,78500,109725,ProfExe,9.8,,1,117.6666667,2,30,
1,104000,139900,Other,15,1,1,95.36666667,4,49,
1,16000,87300,Other,28,1,6,232.3333333,1,21,
1,122000,166100,ProfExe,2.6,0,2,206.9666667,1,18,
1,47696.03,112700,Other,16,0,3,123.7666667,0,23,
1,14361,50000,Other,,0,1,216.0666667,1,10,
1,143000,185625,Office,1.5,2,3,73.03333333,2,11,
1,21300,308600,ProfExe,2,1,0,274.9,0,30,
1,11000,75000,Other,7,1,3,267.8333333,1,23,
1,116932,138072,Other,19,0,0,171.4666667,2,23,
1,70862,201500,Mgr,9.3,0,1,290.1667057,1,25,
1,87800,163800,Mgr,14,2,6,244.0666667,,25,
1,86019,94350,Other,3.7,0,1,119.7,0,16,
1,142500,190000,Mgr,0.2,2,4,313.5333333,3,18,
1,107000,146400,Office,0.1,0,2,234.3333333,2,32,
1,77900,105400,Mgr,4,0,0,110.6,0,17,
0,23140,47548,Other,1,,,322.0045958,,24,35.45950962
0,27782,58313,ProfExe,16,0,0,185.1706372,1,20,38.68480699
0,,78232,Sales,2,0,0,399.7418818,0,23,23.94885433
0,22036,51068,Other,25,0,2,210.7198667,0,25,29.16004451
0,28440,91704,ProfExe,10,0,0,143.6374388,0,20,30.20689334
0,9722,173518,Mgr,21,0,0,89.21195484,2,20,31.12087741
0,105422,146613,,,,,,,,38.03985503
0,,26507,ProfExe,7,0,0,92.42667382,1,19,20.68374038
0,,130063,Other,2,0,0,323.9019547,2,21,32.31441938
0,129682,180746,Mgr,24,,4,322.2002586,0,27,30.89117139
0,78915,119400,Mgr,18,0,0,232.8267062,4,30,36.64867972
0,74013,106578,Mgr,13,1,0,164.4458113,0,27,33.91624415
0,14749,74584,Office,,0,0,252.6059316,0,22,38.80187707
0,38614,56295,Self,3,1,,132.6165215,,11,25.7926535
0,20153,94279,Other,21,0,0,227.1825172,2,40,36.6966301
0,,22971,ProfExe,5,0,0,102.7266545,1,18,18.50780264
0,70491,100797,Other,,2,0,247.0372719,2,14,40.27214938
1,16755,29412,Other,3,1,0,62.0501108,2,21,58.1321829
1,54098,88939,,,,,,,,
0,62661,87329,Other,18,0,0,198.3413433,0,22,32.83817817
0,36486,46883,Self,3,0,,117.783379,,10,24.85145676
0,54257,68830,ProfExe,10,0,0,201.0564204,0,41,37.18018131
0,45764,79967,,,,,,,,38.64772791
0,59726,79982,Mgr,8,1,0,74.21075866,2,28,36.84692179
0,57192,82870,Other,5,,,91.70143677,0,7,36.6352308
0,104183,139637,ProfExe,10,0,0,162.0041808,1,23,34.62420281
0,72775,102308,Office,8,0,0,206.4788452,2,13,32.78297142
0,171132,201214,ProfExe,11,0,0,250.9230696,0,38,25.96553266
0,137009,286955,Mgr,3,0,0,196.9841162,0,14,30.08535009
0,84965,110676,Mgr,18,0,0,244.02973,5,30,38.62783022
0,105278,180304,Office,6,0,0,218.6578187,3,24,41.80676309
0,9297,26699,Other,,0,0,55.70549729,2,18,41.71895839
0,88020,139200,Other,10,0,0,99.04640244,3,15,39.91695729
0,25956,92553,ProfExe,7,0,0,156.2693203,0,21,28.2904395
0,125647,166423,Office,1,,0,395.1487613,,51,36.13250999
0,61303,97780,ProfExe,17,0,1,632.1031857,1,24,20.73703901
0,,72469,Office,8,0,0,120.303257,2,5,20.50577116
0,137000,174685,ProfExe,6,,,183.6666667,5,43,
0,35819,49843,Self,4,0,,121.1022295,,11,27.0375129
0,51588,121752,ProfExe,14,0,0,253.2489667,0,20,26.43068063
0,153084,196968,Other,6,0,0,,1,16,32.01179994
0,45088,65211,Office,10,0,2,118.5696695,1,22,43.45451215
1,33000,62400,Other,1,0,0,123.8,2,2,
0,61477,98143,Office,1,0,0,156.9290889,0,21,36.09986835
0,51449,69060,Office,2,0,0,216.218081,0,12,33.33358202
0,,68031,Office,6,0,0,120.593465,1,4,18.32048799
0,34676,62987,Other,1,0,0,112.7990866,0,17,22.09304595
0,59347,97816,ProfExe,18,0,0,618.7358902,1,24,21.66864227
0,41479,70102,Office,5,0,0,172.9117149,2,26,33.83467117
1,82181,119535,Office,41,0,0,105.2192968,3,28,52.73486061
0,130401,171686,ProfExe,7,0,0,178.9425448,0,38,20.32713791
0,59809,107994,ProfExe,15,0,3,263.9912932,0,36,26.50856379
0,90048,129230,ProfExe,13,,,134.9425973,,25,30.23655406
0,71387,107363,Other,4,0,0,219.8747302,0,13,29.5672214
0,37056,55027,Other,,0,0,223.5536916,0,13,40.32604931
0,82996,118224,Other,11,0,0,287.6116049,1,16,34.18708305
0,36360,57905,Other,,0,0,214.9704843,0,12,39.26309424
0,153896,200279,Other,7,0,0,,2,16,29.07518765
0,21281,90551,Other,22,0,0,219.0882238,2,41,37.15549756
1,63803,89079,ProfExe,21,0,4,323.8085733,4,28,45.8759169
0,37388,55703,Other,,0,0,222.733567,0,12,39.81473684
1,77325,133075,Office,19,1,0,166.1260891,4,21,40.73602194
1,180254,220843,ProfExe,11,0,0,217.1281672,0,25,41.56310065
1,66667,92158,ProfExe,9,3,1,174.8921056,2,64,40.545681
0,94781,125948,ProfExe,12,,,148.6556875,,24,33.18367731
0,13838,30813,Other,0,0,0,39.64588729,1,3,29.98518301
0,173975,219297,Office,12,0,0,198.5572405,0,32,40.7848993
0,29985,54038,ProfExe,15,0,0,177.5936728,1,20,35.55430368
0,86559,123114,Other,9,0,0,280.7932257,2,16,34.43917111
0,99781,128452,Office,23,0,0,265.9508455,2,16,33.79937887
0,,94446,Other,6,0,0,184.82429,1,16,40.77586435
0,153958,195834,Other,9,0,0,,1,15,31.13462438
0,44746,63433,Office,5,0,0,176.3284966,2,26,36.67687831
1,19265,43962,Office,5,2,0,177.9047071,1,15,35.40463887
0,68928,98587,Office,13,0,0,153.5781354,0,13,36.17609184
0,38267,68684,Office,12,0,1,121.4533629,0,22,42.20643322
0,81823,114832,Mgr,18,0,0,234.3920415,4,31,35.20581884
0,132443,204082,ProfExe,13,0,0,187.0186916,0,22,36.82188744
0,76305,103430,ProfExe,8,0,0,68.44158303,0,16,31.51559341
0,83188,113181,Mgr,25,,0,321.5609396,1,42,37.69667921
0,52109,100316,Office,0,0,4,166.9381999,0,46,35.52622751
0,41985,100096,Other,4,0,0,141.0330881,0,14,32.93078188
0,60393,98247,Office,3,0,0,149.5711997,0,22,34.34224939
0,82638,109915,Other,,0,0,176.3666652,1,25,37.86483283
0,93761,94895,ProfExe,1,1,0,118.276051,0,20,33.70161545
0,64123,103728,Office,8,,1,112.5822669,1,17,35.84627282
1,25984,95541,Other,28,1,5,248.4048782,0,21,17.80584889
0,37437,65004,Other,1,0,0,120.4267161,0,17,22.52545512
0,86236,138729,Other,11,0,0,97.86217257,3,14,38.6994411
1,113963,131135,Self,3,1,0,243.6806039,1,26,143.949605
0,,130396,Other,0,0,0,305.6564224,3,21,31.58225278
0,173061,220886,Office,13,0,0,213.9143599,1,32,43.79573429
0,47130,66415,Office,4,0,0,170.9255245,2,26,33.58241575
0,41899,65418,Office,12,0,2,113.4824598,1,22,43.20659883
0,169689,198931,ProfExe,9,0,0,258.6200419,1,37,26.36612627
0,67852,97944,Office,14,0,0,141.0053448,0,14,36.6093894
0,59969,90311,Office,5,,,151.5753417,,15,36.50493346
0,53438,118731,ProfExe,14,0,0,258.5210694,0,20,26.14692719
0,183000,230000,ProfExe,2,0,0,288.8666667,1,27,
0,89269,132500,ProfExe,,0,0,203.9,0,21,
1,52031,64975,Other,2.5,1,3,105.5333333,2,33,
0,87892,136867,Other,10,0,0,96.92964469,3,15,40.16291939
0,80441,100505,Mgr,7,0,0,87.44666334,7,23,38.49506596
0,76620,185666,Other,8,0,0,360.6400541,1,16,33.75431861
0,39147,58049,Other,,0,0,202.9030543,0,12,38.64601873
1,106839,144460,Other,13,1,1,107.6713817,4,49,39.68708944
