idx,DEFAULT,OUTSTANDING MORTGAGE,PROPERTY VALUE,JOB,YEARS AT JOB,DEROGATORY REPORTS,DELINQUENT CREDIT LINES,OLDEST CREDIT (MONTHS),RECENT CREDIT ENQUIRIES,CREDIT LINES,DEBTINC,LTV RATIO
2736,1,57993.0,82248.0,Other,10.0,0.0,0.0,173.0729685,0.0,16.0,32.14246898,0.705099212138897
2737,0,56206.0,137388.0,Other,2.0,0.0,0.0,275.5235464,4.0,42.0,39.74429871,0.4091041430110344
2738,0,158506.0,179499.0,ProfExe,8.0,,0.0,195.6860259,4.0,26.0,40.73934639,0.8830467022100401
2739,0,59316.0,80837.0,Other,1.0,0.0,0.0,126.9127232,3.0,11.0,35.90146304,0.7337729010230464
2740,0,127793.0,158580.0,Mgr,,0.0,0.0,229.3450754,0.0,19.0,39.50968107,0.8058582418968344
2741,0,36650.0,62963.0,ProfExe,6.0,0.0,0.0,260.8567886,0.0,16.0,24.29905935,0.5820878928894748
2742,0,74761.0,92729.0,ProfExe,9.0,0.0,1.0,339.0892634,,42.0,37.47461725,0.806231060401816
2743,0,25448.0,39188.0,Office,3.0,0.0,0.0,215.5924991,0.0,16.0,38.97511499,0.6493824640195979
2744,0,93730.0,106841.0,Sales,13.0,,1.0,132.8205709,0.0,18.0,33.29297369,0.8772849374303872
2745,0,88929.0,115249.0,ProfExe,0.0,0.0,2.0,156.130914,0.0,34.0,32.0338704,0.7716249164851756
2746,0,79185.0,88693.0,Mgr,19.0,0.0,0.0,244.2078401,10.0,23.0,36.33936235,0.8927987552568973
2747,0,98646.0,115669.0,Other,13.0,0.0,0.0,177.5489659,0.0,26.0,33.350529,0.8528300581832643
2748,0,71412.0,93723.0,Mgr,19.0,0.0,0.0,238.5013159,11.0,24.0,35.96589822,0.7619474408629685
2749,0,97596.0,119326.0,Office,0.0,,3.0,254.7077326,1.0,30.0,40.98730093,0.8178938370514389
2750,0,52051.0,88200.0,Office,30.0,0.0,0.0,211.0666667,0.0,22.0,,0.5901473922902495
2751,1,48100.0,67000.0,Other,15.0,,,,,,,0.7179104477611941
2752,1,26452.0,43900.0,Mgr,21.0,1.0,2.0,215.0666667,0.0,19.0,,0.6025512528473804
2753,1,38900.0,60500.0,Other,8.0,7.0,4.0,95.9,2.0,53.0,,0.6429752066115703
2754,0,28269.0,52822.0,Other,9.0,0.0,0.0,120.6109212,1.0,9.0,18.18289192,0.5351747377986446
2755,0,25751.0,43531.0,Office,0.0,0.0,0.0,213.3592817,0.0,16.0,37.79499193,0.591555443247341
2756,0,46846.0,70082.0,ProfExe,7.0,0.0,0.0,152.1680601,2.0,12.0,30.13149723,0.6684455352301589
2757,0,46125.0,63276.0,Mgr,27.0,0.0,0.0,298.476411,0.0,16.0,39.30720132,0.7289493646880334
2758,1,54653.0,73117.0,Other,13.0,,,,,,29.54185091,0.7474732278403108
2759,0,20800.0,173566.0,Self,6.0,0.0,0.0,292.0341855,0.0,26.0,25.56288193,0.11983913900187824
2760,1,82054.0,104627.0,Sales,3.0,0.0,0.0,9.048515086,1.0,35.0,60.64575626,0.7842526307740831
2761,0,116543.0,133986.0,,17.0,0.0,0.0,164.6813583,1.0,18.0,37.57081963,0.8698147567656322
2762,0,17727.0,39746.0,Office,1.0,0.0,0.0,204.0958698,0.0,16.0,40.66018644,0.4460071453731193
2763,0,96426.0,122322.0,Office,12.0,0.0,0.0,226.2845243,0.0,12.0,40.86810919,0.7882964634325795
2764,0,,66837.0,,9.0,0.0,0.0,94.69068521,0.0,15.0,26.32256955,
2765,0,83758.0,106992.0,ProfExe,3.0,0.0,0.0,127.6658177,1.0,24.0,39.01451939,0.7828435770898758
2766,0,102572.0,112721.0,Office,3.0,0.0,1.0,271.270791,0.0,33.0,29.63441489,0.9099635382936632
2767,0,49151.0,62005.0,Other,4.0,0.0,0.0,185.653088,0.0,14.0,36.02110045,0.7926941375695509
2768,0,102881.0,117868.0,Other,11.0,0.0,0.0,287.4411309,2.0,19.0,31.75987679,0.8728492890351919
2769,0,104458.0,137583.0,Other,1.0,0.0,0.0,280.789801,0.0,46.0,41.23523649,0.7592362428497706
2770,0,27599.0,47615.0,Other,10.0,0.0,0.0,90.3276282,1.0,12.0,29.67474957,0.5796282684028142
2771,0,75701.0,106389.0,ProfExe,0.0,0.0,0.0,278.6803944,2.0,21.0,40.10825906,0.7115491263194503
2772,0,62622.0,106824.0,ProfExe,9.0,0.0,0.0,261.0214154,0.0,11.0,34.97887956,0.5862165805436981
2773,0,76724.0,96942.0,Other,0.0,1.0,0.0,157.4109509,1.0,18.0,34.23989502,0.791442305708568
2774,0,89312.0,110431.0,ProfExe,2.0,0.0,0.0,110.4299504,1.0,25.0,39.2128036,0.8087584102290117
2775,0,105959.0,121747.0,Other,0.0,0.0,0.0,120.5331314,2.0,21.0,39.29481281,0.8703212399484176
2776,0,58728.0,92443.0,ProfExe,6.0,0.0,0.0,128.0295993,0.0,13.0,28.48485856,0.6352887725409171
2777,1,74156.0,101136.0,Mgr,11.0,0.0,3.0,107.3884676,0.0,24.0,27.69600093,0.7332305015029268
2778,1,63500.0,80000.0,Sales,0.2,3.0,0.0,104.5666667,2.0,20.0,,0.79375
2779,0,92789.0,123455.0,Other,13.0,0.0,0.0,176.7349322,0.0,26.0,36.54427311,0.7516017982260743
2780,0,68056.0,103179.0,ProfExe,7.0,0.0,0.0,263.3894092,1.0,12.0,37.1830778,0.6595915835586699
2781,0,47537.0,66581.0,Other,7.0,0.0,1.0,116.6148587,3.0,48.0,30.37280108,0.7139724546041664
2782,1,62582.0,131510.0,Self,2.0,0.0,2.0,122.6040529,1.0,17.0,38.5882224,0.4758725572199833
2783,0,51990.0,141518.0,Other,1.0,0.0,0.0,272.5030662,3.0,43.0,39.30182319,0.3673737616416286
2784,1,53443.0,77704.0,Office,2.0,0.0,5.0,73.08753889,0.0,16.0,45.19549587,0.6877766910326367
2785,0,80200.0,88545.0,Mgr,21.0,0.0,0.0,242.6003878,10.0,24.0,36.29703312,0.9057541363148681
2786,0,64625.0,93272.0,Office,0.0,0.0,0.0,178.8913882,0.0,24.0,23.74406826,0.6928660262458187
2787,0,64793.0,99157.0,ProfExe,22.0,0.0,0.0,244.7316736,1.0,23.0,38.32818888,0.653438486440695
2788,0,135886.0,181894.0,Mgr,10.0,0.0,0.0,247.9650654,0.0,21.0,30.32639892,0.7470614753647729
2789,0,75764.0,97122.0,Other,5.0,2.0,0.0,70.72519735,0.0,21.0,24.43178961,0.7800910195424312
2790,0,35873.0,52800.0,Other,10.0,0.0,0.0,128.2359137,0.0,10.0,20.95025208,0.6794128787878788
2791,0,46423.0,72198.0,Other,0.0,,2.0,267.4388553,1.0,10.0,36.52931958,0.642995650849054
2792,0,48093.0,65686.0,ProfExe,3.0,0.0,0.0,149.9063788,1.0,12.0,30.48636123,0.7321651493468928
2793,0,111367.0,127421.0,,16.0,0.0,0.0,184.2348073,1.0,18.0,41.03530607,0.8740082090079343
2794,1,149305.0,,ProfExe,25.0,0.0,2.0,382.8588359,0.0,71.0,38.22834475,
2795,0,85384.0,101302.0,Other,1.0,0.0,0.0,128.2862471,0.0,22.0,41.56998354,0.8428658861621686
2796,0,95128.0,122248.0,Other,10.0,0.0,0.0,171.0217817,0.0,27.0,36.33260042,0.7781558798507952
2797,0,,28198.0,Other,12.0,,,87.62052637,2.0,9.0,32.44547552,
2798,0,79346.0,93472.0,Mgr,19.0,0.0,0.0,244.476057,11.0,23.0,33.19641246,0.8488745292707977
2799,0,64185.0,84000.0,Other,0.2,2.0,2.0,112.0333333,2.0,26.0,,0.7641071428571429
2800,1,60316.0,80000.0,Mgr,0.2,1.0,0.0,85.2,1.0,23.0,,0.75395
2801,1,83761.0,125860.0,Other,1.0,0.0,0.0,,0.0,0.0,,0.6655092960432226
2802,0,16804.0,34294.0,Mgr,9.0,0.0,0.0,131.7734232,0.0,10.0,23.97970277,0.4899982504228145
2803,0,122646.0,204282.0,Other,2.0,0.0,0.0,201.9237078,0.0,17.0,26.31831366,0.6003759508914148
2804,0,87754.0,103045.0,Other,21.0,0.0,0.0,147.450177,4.0,23.0,29.18174264,0.8516085205492746
2805,0,,54557.0,Office,2.0,0.0,0.0,93.04453952,2.0,8.0,41.25598551,
2806,0,99618.0,131710.0,Mgr,5.0,,,236.6809468,2.0,41.0,37.86554654,0.7563434818920355
2807,0,81709.0,111127.0,ProfExe,4.0,0.0,0.0,123.6244484,0.0,25.0,37.5606476,0.735275855552656
2808,0,40314.0,60640.0,Other,25.0,0.0,0.0,255.5274603,0.0,13.0,22.54068012,0.6648087071240105
2809,0,46124.0,67964.0,ProfExe,6.0,0.0,0.0,155.7547891,2.0,12.0,28.79791858,0.6786534047436878
2810,0,74587.0,93180.0,Mgr,19.0,0.0,0.0,263.1591633,10.0,24.0,35.40441453,0.800461472418974
2811,0,58410.0,89082.0,Office,29.0,0.0,0.0,211.8056744,0.0,21.0,31.05837251,0.65568801778137
2812,1,53478.0,68885.0,Other,5.0,0.0,0.0,83.69551611,5.0,17.0,40.34993,0.7763373738840096
2813,0,83830.0,122719.0,,,,,,,,35.16514615,0.6831053056168971
2814,0,91095.0,109401.0,Sales,12.0,,1.0,154.3601832,0.0,17.0,33.52627067,0.8326706337236406
2815,0,51281.0,144202.0,Other,1.0,0.0,0.0,285.9978979,4.0,43.0,41.5380511,0.35561920084326154
2816,0,9407.0,60165.0,Sales,1.0,0.0,0.0,310.6584212,0.0,5.0,40.0513062,0.15635336158896368
2817,0,61073.0,90897.0,ProfExe,8.0,0.0,0.0,208.5007559,0.0,20.0,23.03574584,0.6718923616841039
2818,0,25344.0,79736.0,Other,,0.0,0.0,249.9837678,0.0,50.0,42.43556267,0.317848901374536
2819,0,,30395.0,Other,12.0,,,85.27403355,2.0,8.0,33.56526399,
2820,0,89765.0,111792.0,ProfExe,1.0,0.0,2.0,143.3555312,1.0,34.0,33.05883512,0.8029644339487619
2821,0,,44144.0,Other,0.0,0.0,0.0,315.8126317,1.0,9.0,25.65038413,
2822,1,58100.0,83000.0,ProfExe,2.0,1.0,1.0,284.0666667,4.0,27.0,,0.7
2823,1,,58995.0,Other,1.0,2.0,3.0,194.9870881,1.0,45.0,52.20316451,
2824,1,104913.0,121214.0,ProfExe,2.0,0.0,0.0,134.0038302,0.0,21.0,44.91516055,0.8655188344580659
2825,0,51163.0,157644.0,ProfExe,19.0,0.0,0.0,239.2247894,0.0,28.0,20.74752052,0.3245477151049199
2826,0,101246.0,142340.0,Office,2.0,,,109.2939326,2.0,16.0,33.77082855,0.7112968947590277
2827,0,78905.0,97628.0,Other,0.0,0.0,0.0,152.1711375,0.0,23.0,42.21828222,0.8082210021715082
2828,1,74815.0,89721.0,Mgr,16.0,0.0,0.0,,0.0,0.0,37.98450463,0.8338627523099386
2829,0,24939.0,39285.0,Office,2.0,0.0,0.0,209.0374415,0.0,16.0,38.88812837,0.6348224513172966
2830,0,103537.0,111139.0,Office,3.0,0.0,1.0,252.2677576,1.0,34.0,27.67406397,0.9315991686086792
2831,0,102552.0,138171.0,ProfExe,13.0,0.0,0.0,116.7631844,4.0,21.0,35.11315049,0.742210738867056
2832,0,58388.0,100944.0,Other,0.0,0.0,3.0,51.52514753,1.0,10.0,39.86252014,0.5784197178633698
2833,0,,96579.0,Office,28.0,0.0,0.0,328.2104926,0.0,15.0,12.1535212,
2834,0,71820.0,89739.0,Other,0.0,1.0,1.0,122.9555871,1.0,25.0,33.51907044,0.8003209306990272
2835,0,94363.0,128434.0,Mgr,4.0,,,241.7361259,2.0,42.0,39.22189168,0.7347197782518647
2836,0,41661.0,80457.0,Mgr,3.0,0.0,1.0,137.3175078,0.0,8.0,27.43409485,0.5178045415563592
2837,0,,96642.0,Office,26.0,0.0,0.0,335.1546882,0.0,16.0,12.70693798,
2838,0,20665.0,43790.0,Mgr,8.0,0.0,0.0,108.4139366,0.0,11.0,22.82689244,0.4719113952957296
2839,1,42504.0,64847.0,Other,,0.0,0.0,120.738013,2.0,18.0,36.83445756,0.6554505219979336
2840,0,46716.0,60231.0,Other,3.0,0.0,0.0,191.3237369,0.0,13.0,28.05360448,0.7756138865368332
2841,1,69928.0,,Other,23.0,0.0,3.0,82.44398559,1.0,14.0,32.32726246,
2842,0,74575.0,95815.0,Other,7.0,2.0,0.0,69.5813481,0.0,21.0,24.10872688,0.7783228095809633
2843,0,95120.0,114674.0,Office,4.0,0.0,1.0,278.8920593,0.0,34.0,28.23229678,0.829481835464011
2844,0,46731.0,71521.0,ProfExe,18.0,0.0,0.0,192.1442355,0.0,22.0,40.36176991,0.653388515261252
2845,0,96854.0,156450.0,Mgr,1.0,0.0,0.0,212.6660046,0.0,19.0,40.21338458,0.6190731863215084
2846,0,65827.0,97935.0,Office,1.0,0.0,0.0,160.4169586,4.0,20.0,32.60020273,0.6721498953387451
2847,0,52012.0,105877.0,Other,0.0,0.0,2.0,50.53156169,1.0,10.0,40.39225654,0.49124927982470223
2848,0,50715.0,70467.0,Other,0.0,,1.0,285.3869287,0.0,10.0,36.05038237,0.7196985823151262
2849,0,49516.0,105352.0,Other,0.0,0.0,2.0,54.43732562,0.0,9.0,40.27060762,0.47000531551370645
2850,0,94108.0,113888.0,Office,2.0,0.0,0.0,140.5100538,0.0,21.0,36.31878818,0.8263205956729418
2851,0,38514.0,50309.0,Other,6.0,1.0,0.0,101.8261423,1.0,16.0,38.87780839,0.7655489077501043
2852,0,79660.0,96393.0,Other,4.0,2.0,0.0,84.205779,1.0,21.0,22.1131931,0.8264085566379301
2853,0,102564.0,120724.0,ProfExe,0.0,0.0,0.0,125.8340702,0.0,30.0,37.99377579,0.8495742354461416
2854,0,38860.0,68912.0,ProfExe,9.0,0.0,0.0,250.9275029,1.0,16.0,22.17526323,0.5639075922916182
2855,0,101412.0,119751.0,Other,9.0,0.0,0.0,299.953098,2.0,18.0,30.1768704,0.8468572287496555
2856,0,97478.0,120514.0,Office,1.0,,3.0,264.2609164,1.0,29.0,41.84027524,0.8088520835753522
2857,0,48563.0,64679.0,ProfExe,4.0,0.0,0.0,156.1013809,2.0,12.0,27.80854709,0.7508310270721563
2858,0,42623.0,66458.0,ProfExe,4.0,0.0,0.0,146.8278925,1.0,12.0,30.28912984,0.641352433115652
2859,0,69548.0,89775.0,Other,1.0,0.0,0.0,230.6730803,2.0,25.0,30.10831743,0.7746922862712337
2860,1,43830.0,59530.0,Other,4.6,1.0,0.0,148.1333333,1.0,27.0,,0.7362674281874685
2861,1,89500.0,104200.0,ProfExe,15.0,0.0,3.0,183.6333333,0.0,37.0,,0.8589251439539347
2862,0,107336.0,120451.0,Other,1.0,0.0,0.0,123.4655194,2.0,21.0,37.99240801,0.8911175498750529
2863,0,112973.0,129878.0,,17.0,0.0,0.0,179.1340086,0.0,17.0,39.19202587,0.8698393877331033
2864,1,101337.0,,Other,4.0,0.0,0.0,235.6274023,0.0,23.0,20.72337565,
2865,0,68304.0,92271.0,Other,1.0,1.0,2.0,113.2284034,2.0,25.0,32.88184693,0.7402542510647983
2866,0,68079.0,90212.0,Other,,0.0,0.0,304.2447551,0.0,19.0,30.42200388,0.754655699906886
2867,0,71841.0,96424.0,Office,10.0,,,111.4372511,0.0,11.0,36.95496961,0.7450530988135734
2868,0,88000.0,109500.0,ProfExe,7.0,0.0,0.0,138.0,2.0,21.0,,0.8036529680365296
2869,0,58518.0,82095.0,ProfExe,10.0,0.0,2.0,177.24778,0.0,14.0,28.81879312,0.7128083318107071
2870,0,90017.0,114267.0,ProfExe,8.0,0.0,0.0,205.2183294,2.0,36.0,41.23051218,0.7877777486063343
2871,0,19639.0,171350.0,Self,8.0,0.0,0.0,311.3103604,0.0,26.0,26.87672986,0.11461336445871025
2872,0,94078.0,118359.0,Other,13.0,0.0,0.0,125.5519994,1.0,8.0,37.78182264,0.7948529473888762
2873,0,16744.0,52234.0,ProfExe,3.0,0.0,0.0,288.4159495,0.0,16.0,17.45222743,0.3205574912891986
2874,0,56295.0,77146.0,Office,0.0,0.0,0.0,190.3964069,0.0,24.0,31.73703429,0.7297202706556399
2875,0,,51792.0,Other,,,,340.6849684,,17.0,30.61151879,
2876,0,71861.0,95315.0,ProfExe,24.0,0.0,0.0,241.412515,1.0,23.0,35.4747731,0.7539317001521272
2877,0,32918.0,52482.0,ProfExe,3.0,0.0,0.0,259.5710207,0.0,34.0,40.347344,0.6272245722342898
2878,0,74459.0,103255.0,Other,6.0,3.0,0.0,72.8645904,1.0,21.0,24.93522997,0.7211176214226914
2879,0,20648.0,167020.0,Self,5.0,0.0,0.0,315.4665656,0.0,26.0,25.91297601,0.12362591306430368
2880,0,82097.0,100225.0,Other,0.0,0.0,0.0,129.3745132,0.0,22.0,39.8272172,0.8191269643302569
2881,0,133193.0,160919.0,Mgr,,0.0,0.0,223.3385211,0.0,18.0,37.3015175,0.8277021358571703
2882,0,88093.0,106943.0,ProfExe,7.0,0.0,0.0,207.2028505,1.0,36.0,42.5730795,0.8237378790570677
2883,1,20000.0,60000.0,Other,11.0,0.0,0.0,51.03333333,0.0,9.0,,0.3333333333333333
2884,0,31000.0,54000.0,Other,16.0,0.0,0.0,110.6,1.0,18.0,,0.5740740740740741
2885,0,101000.0,130000.0,ProfExe,7.5,0.0,0.0,102.5,0.0,14.0,,0.7769230769230769
2886,0,62200.0,89200.0,Other,1.9,0.0,0.0,176.5333333,1.0,31.0,,0.6973094170403588
2887,0,90900.0,152300.0,ProfExe,5.0,0.0,0.0,102.5,0.0,17.0,,0.5968483256730138
2888,0,42000.0,63400.0,Office,3.5,0.0,0.0,123.8,0.0,18.0,,0.6624605678233438
2889,0,38600.0,57822.0,Other,17.0,0.0,0.0,276.9666667,0.0,22.0,,0.6675659783473419
2890,0,96000.0,160050.0,Other,,1.0,,260.7666667,,24.0,,0.5998125585754451
2891,0,65000.0,91000.0,Mgr,0.2,0.0,0.0,85.23333333,0.0,17.0,,0.7142857142857143
2892,0,16300.0,128200.0,Other,10.0,0.0,0.0,366.2666667,1.0,10.0,,0.12714508580343215
2893,1,69322.0,106189.0,ProfExe,2.0,1.0,1.0,238.4,0.0,31.0,,0.6528171467854486
2894,1,83200.0,,ProfExe,0.6,0.0,0.0,318.5666667,9.0,27.0,,
2895,1,88238.0,117500.0,Other,4.0,0.0,3.0,176.4666667,5.0,34.0,,0.7509617021276596
2896,1,50000.0,71130.0,ProfExe,2.5,0.0,0.0,189.7,0.0,22.0,,0.7029382820188388
2897,1,70000.0,87400.0,Office,18.0,,3.0,145.8666667,3.0,18.0,,0.8009153318077803
2898,0,63005.0,90908.0,Other,,0.0,0.0,295.1152504,0.0,20.0,29.01487651,0.6930633167598012
2899,0,,33382.0,Other,13.0,,,84.93118132,1.0,9.0,33.72078338,
2900,0,98338.0,115759.0,Other,8.0,0.0,0.0,296.0762618,1.0,19.0,30.06273571,0.8495063018858144
2901,0,84505.0,108652.0,Office,30.0,,1.0,332.385736,2.0,48.0,33.74218195,0.7777583477524573
2902,0,71670.0,84124.0,Other,10.0,0.0,0.0,81.59612884,3.0,12.0,32.94889897,0.8519566354429176
2903,0,52546.0,63837.0,Other,7.0,0.0,1.0,122.1963249,2.0,49.0,30.14326133,0.8231276532418503
2904,0,77067.0,94613.0,Other,5.0,0.0,0.0,207.4133904,3.0,18.0,41.05898907,0.8145497975965248
2905,0,,46140.0,Other,,,,344.580126,,16.0,31.64081278,
2906,0,85228.0,91519.0,Office,,0.0,0.0,162.7712009,0.0,26.0,43.58388253,0.9312601754826867
2907,0,62973.0,87698.0,Office,1.0,0.0,0.0,156.4281155,0.0,24.0,23.57080084,0.7180665465575041
2908,0,140979.0,181166.0,Mgr,9.0,0.0,0.0,236.7071183,0.0,21.0,27.84133988,0.7781758166543391
2909,0,57944.0,89778.0,ProfExe,2.0,0.0,0.0,135.6060779,0.0,12.0,25.72579366,0.6454142440241485
2910,0,65901.0,85627.0,Office,5.0,0.0,0.0,117.3570325,0.0,20.0,21.44534142,0.7696287385988064
2911,0,66395.0,85782.0,Other,1.0,2.0,1.0,99.51921755,1.0,25.0,33.20696963,0.7739968758014502
2912,0,69861.0,87086.0,Other,7.0,0.0,0.0,205.3280458,2.0,18.0,43.43633435,0.8022070137565166
2913,1,49371.0,77400.0,Office,3.0,2.0,2.0,214.0603762,1.0,51.0,44.21676389,0.6378682170542636
2914,0,76644.0,103192.0,Other,5.0,2.0,0.0,76.07793545,0.0,20.0,24.18793386,0.7427319947282736
2915,0,94089.0,159427.0,ProfExe,6.0,0.0,0.0,101.9604601,0.0,16.0,35.99497953,0.5901697955804224
2916,1,,30695.0,Other,11.0,0.0,1.0,64.33574112,2.0,2.0,29.23301484,
2917,0,63798.0,91045.0,Other,,0.0,0.0,298.2107312,0.0,19.0,30.96164513,0.7007304080399802
2918,0,59734.0,93756.0,Office,31.0,0.0,0.0,210.1589374,0.0,21.0,32.59621957,0.6371218908656513
2919,0,99844.0,114647.0,Other,11.0,0.0,0.0,169.983556,0.0,27.0,33.52327854,0.8708819245161235
2920,0,107758.0,124610.0,ProfExe,0.0,0.0,0.0,129.1788981,0.0,29.0,34.2115674,0.8647620576197736
2921,0,45973.0,64430.0,Office,3.0,0.0,0.0,117.0737532,0.0,17.0,33.8247164,0.7135340679807544
2922,0,63152.0,85097.0,Office,5.0,0.0,0.0,102.4008978,1.0,20.0,24.17553291,0.7421178184894884
2923,0,76981.0,106014.0,ProfExe,0.0,0.0,0.0,269.3426287,1.0,21.0,39.79911228,0.7261399437810101
2924,1,33209.0,52000.0,Other,8.0,0.0,0.0,91.3,1.0,15.0,,0.6386346153846154
2925,1,61712.0,82649.0,Other,12.0,0.0,0.0,94.6451236,0.0,9.0,27.5488312,0.7466757008554248
2926,0,105719.0,116491.0,Other,1.0,0.0,0.0,117.8736121,2.0,20.0,38.7636997,0.9075293370303286
2927,0,47198.0,79384.0,Other,1.0,,1.0,297.4825046,1.0,9.0,36.73611367,0.5945530585508415
2928,0,41379.0,57862.0,Other,17.0,0.0,0.0,282.0062894,0.0,21.0,30.7084874,0.7151325567730117
2929,0,54715.0,71673.0,Office,1.0,0.0,0.0,186.2158287,0.0,25.0,29.67050636,0.7633976532306447
2930,0,49244.0,65523.0,Office,2.0,0.0,0.0,110.2198934,0.0,17.0,31.00152371,0.751552889824947
2931,0,,29725.0,Other,11.0,,,85.95153044,2.0,8.0,33.49604656,
2932,0,26276.0,168105.0,Self,7.0,0.0,0.0,336.1984645,0.0,26.0,25.99181995,0.15630706998602065
2933,0,51041.0,72749.0,Other,8.0,0.0,0.0,90.32595067,2.0,15.0,43.89773033,0.7016041457614538
2934,0,72942.0,99544.0,Other,5.0,2.0,0.0,54.94567887,1.0,20.0,23.28293339,0.7327613919472796
2935,0,81145.0,92943.0,ProfExe,8.0,1.0,2.0,343.4989168,,41.0,37.55797663,0.8730619842268917
2936,0,68905.0,91572.0,Office,3.0,0.0,0.0,165.4571246,0.0,25.0,24.92011999,0.752468003319792
2937,0,43794.0,69458.0,Office,2.0,0.0,0.0,140.5029163,0.0,18.0,31.10952867,0.6305105243456477
2938,0,25329.0,37433.0,ProfExe,21.0,1.0,0.0,207.1595475,2.0,16.0,32.71808803,0.6766489461170625
2939,0,104896.0,137950.0,Office,2.0,,,112.2830944,2.0,15.0,32.76133796,0.7603914461761507
2940,0,62258.0,92595.0,Office,2.0,0.0,0.0,177.8542195,0.0,25.0,22.21960047,0.6723689184081214
2941,0,49552.0,82523.0,Mgr,4.0,0.0,0.0,131.7057154,1.0,8.0,28.17203289,0.6004629012517723
2942,0,68873.0,101797.0,ProfExe,23.0,0.0,0.0,220.9651523,0.0,23.0,36.25933734,0.6765720011395228
2943,0,87248.0,116407.0,Other,20.0,0.0,0.0,270.0076812,1.0,16.0,24.54326882,0.7495081910881648
2944,0,49780.0,109050.0,Office,2.0,,2.0,128.2885293,0.0,23.0,39.57681143,0.4564878496102705
2945,0,,95280.0,Other,,0.0,0.0,194.4600162,1.0,10.0,33.12372818,
2946,0,70703.0,87682.0,Other,10.0,0.0,0.0,87.21132856,3.0,10.0,31.37926884,0.8063570630231974
2947,0,62783.0,94394.0,Office,1.0,0.0,0.0,167.429347,0.0,25.0,23.69115685,0.6651164268915397
2948,1,83448.0,135447.0,Mgr,17.0,0.0,5.0,129.7801316,9.0,19.0,45.55441548,0.6160933796983322
2949,0,53600.0,73500.0,Other,5.0,,,104.7333333,1.0,8.0,,0.7292517006802721
2950,0,95465.0,114758.0,Other,7.0,0.0,0.0,298.4644353,2.0,19.0,32.6225601,0.8318810017602258
2951,1,71530.0,88569.0,Mgr,14.0,0.0,0.0,,0.0,1.0,35.88671015,0.8076189185832515
2952,0,96049.0,129091.0,Mgr,5.0,,,251.1608938,3.0,42.0,36.69216791,0.7440410253232216
2953,0,22956.0,44866.0,Mgr,16.0,0.0,0.0,114.7590192,1.0,17.0,24.09088217,0.5116569339811884
2954,1,118585.0,131940.0,Sales,5.0,0.0,0.0,202.3851699,2.0,40.0,23.97711222,0.8987797483704715
2955,1,23466.0,206368.0,Mgr,9.0,7.0,3.0,141.0274265,10.0,41.0,32.36849777,0.11370948984338657
2956,0,86021.0,113030.0,Other,20.0,0.0,0.0,284.1597667,0.0,17.0,26.65016531,0.7610457400690083
2957,0,105502.0,117705.0,Other,0.0,0.0,0.0,125.2425886,2.0,21.0,38.81066171,0.8963255596618666
2958,0,76211.0,104348.0,Other,0.0,0.0,0.0,141.0468244,1.0,18.0,33.33441192,0.7303541994096676
2959,0,81933.0,131208.0,ProfExe,13.0,0.0,0.0,308.5320272,0.0,19.0,29.60368375,0.6244512529723797
2960,1,34984.0,46382.0,Other,11.0,0.0,0.0,175.1443195,3.0,20.0,39.74092813,0.7542581173731189
2961,1,46115.0,61917.0,Other,2.0,0.0,0.0,259.3606975,0.0,47.0,43.71749944,0.7447873766493854
2962,1,31800.0,63000.0,Other,12.0,1.0,5.0,124.9,1.0,14.0,,0.5047619047619047
2963,0,22352.0,165315.0,Self,9.0,0.0,0.0,304.3346951,0.0,27.0,27.56242667,0.13520854126969725
2964,0,7774.0,88649.0,Other,14.0,0.0,1.0,257.9159219,0.0,22.0,28.13047878,0.08769416462678654
2965,1,79087.0,102921.0,Sales,23.0,0.0,0.0,256.2530843,0.0,45.0,36.98708569,0.7684243254535031
2966,0,84480.0,101243.0,Office,30.0,,0.0,337.3423041,2.0,49.0,35.41287035,0.8344280592238476
2967,0,71510.0,89756.0,Other,2.0,0.0,0.0,193.1358902,0.0,30.0,31.41358583,0.7967155399081955
2968,0,105169.0,134992.0,Other,1.0,0.0,0.0,277.9929456,0.0,46.0,41.9498545,0.7790757970842717
2969,0,96431.0,161284.0,Other,,0.0,,256.3719323,,23.0,39.07781351,0.5978956375089903
2970,0,67524.0,85577.0,Other,8.0,0.0,0.0,75.43432799,3.0,11.0,31.76182878,0.7890437851291819
2971,0,43500.0,69875.0,ProfExe,5.0,0.0,0.0,245.5333333,3.0,32.0,,0.6225402504472272
2972,1,25004.0,65000.0,Other,2.0,0.0,0.0,199.8333333,0.0,7.0,,0.3846769230769231
2973,0,56075.0,88870.0,ProfExe,11.0,0.0,0.0,,1.0,16.0,24.68929369,0.6309778327894677
2974,0,59901.0,83232.0,Other,,0.0,0.0,284.5143054,0.0,20.0,27.89880275,0.719687139561707
2975,1,49868.0,76131.0,Other,9.0,0.0,0.0,81.2741558,2.0,9.0,40.37255654,0.6550288318818878
2976,0,69327.0,102426.0,ProfExe,8.0,0.0,0.0,246.7546661,1.0,12.0,36.4090945,0.6768496280241345
2977,0,32188.0,78914.0,Other,,0.0,0.0,250.7255462,0.0,49.0,40.72219635,0.4078870669336239
2978,0,102826.0,114692.0,Other,8.0,0.0,0.0,317.5079738,1.0,18.0,31.91423801,0.8965402992362153
