idx,DEFAULT,OUTSTANDING MORTGAGE,PROPERTY VALUE,LTV RATIO,missing_mortgage,missing_property_value,predicted_probability,dataset,LGD,RWA_IRB,EL
2984,0,21857.0,51994.0,0.4203754279339924,0,0,0.3180226123901646,Validation,0.45,57257.00098815247,3127.9591075553226
2985,0,71264.0,94726.0,0.752317209636214,0,0,0.0467042987718078,Test,0.45,101934.02357924014,1497.7508164533501
2986,0,119879.0,128546.0,0.9325766651626655,0,0,0.0562609926136271,Validation,0.45,188698.24338348472,3035.0301900880518
2987,0,86623.0,124048.0,0.6983022700889978,0,0,0.0346090512482412,Training,0.45,105235.3807331986,1349.072930824379
2989,0,57139.0,164133.0,0.3481262147161144,0,0,0.0118487140684304,Test,0.45,36039.288597239334,304.6606529202201
2990,0,73466.0,89453.0,0.8212804489508457,0,0,0.0860989974406603,Training,0.45,141108.53126703243,2846.4070256889972
2991,0,63574.0,88586.0,0.7176529022644662,0,0,0.008375743780809,Training,0.45,31838.562594805706,239.6157908045181
2992,0,82869.0,94390.0,0.877942578662994,0,0,0.0873943516660683,Training,0.45,160193.05510220607,3259.0271376969367
2993,0,57651.0,76854.0,0.7501366226871731,0,0,0.0467042987718078,Training,0.45,82462.37080947986,1211.6472878220713
2995,0,81700.0,109025.0,0.7493694106856226,0,0,0.5673425067458199,Training,0.45,167052.9590974656,20858.34726051007
2996,0,62018.0,91832.0,0.6753419287394372,0,0,0.0118487140684304,Validation,0.45,39116.62087582192,330.67509709316244
2997,0,35181.73033318241,51454.0,0.6837511239783575,1,0,0.0033331318972864,Training,0.45,9240.780388247438,52.76940640886645
2998,0,107669.0,115881.0,0.9291341980134793,0,0,0.0467042987718078,Test,0.45,154006.7128529581,2262.8723150077985
2999,0,47428.0,76483.0,0.6201116587999947,0,0,0.0416971016455334,Validation,0.45,63855.08232177619,889.9245615799612
3000,0,58664.0,89589.0,0.6548125327886236,0,0,0.0267956112757076,Training,0.45,61511.48537866454,707.3719829451499
3001,0,71906.0,86144.0,0.8347186106983655,0,0,0.0208904915234831,Training,0.45,64940.52829488922,675.9682575694092
3002,0,89858.0,105796.0,0.8493515822904457,0,0,0.0033331318972864,Validation,0.45,23601.9671648716,134.7788547118626
3003,0,100014.0,122281.0,0.8179030266353726,0,0,0.0467042987718078,Test,0.45,143057.21590500284,2101.9876818136136
3004,0,65898.0,85424.0,0.7714225510395205,0,0,0.0208904915234831,Training,0.45,59514.51803154966,619.4887246865202
3005,0,86422.0,116097.0,0.7443947733360896,0,0,0.0346090512482412,Training,0.45,104991.19256692207,1345.9425421389756
3006,0,102103.0,133626.0,0.7640953107928098,0,0,0.0708538629594606,Test,0.45,179694.3227420456,3255.4763863874127
3007,0,85601.0,100078.0,0.8553428325905793,0,0,0.0959045833354817,Training,0.45,172039.74591562114,3694.2877071452563
3008,0,44330.0,72618.0,0.6104547081990691,0,0,0.1417125026045784,Test,0.45,102700.3344218687,2826.9518582074325
3009,0,48491.0,112677.0,0.43035402078507595,0,0,0.0400413129227557,Training,0.45,63865.08789743566,873.739487221806
3010,0,47636.0,59586.0,0.7994495351257007,0,0,0.008375743780809,Training,0.45,23856.63585374783,179.5441188341779
3012,0,44110.0,65748.0,0.670894932165237,0,0,0.2069326081329979,Training,0.45,112361.16017683092,4107.508805135942
3013,0,60480.52192038164,88454.0,0.6837511239783576,1,0,0.0190259173774813,Test,0.45,51571.49413859096,517.8138358518574
3015,0,64992.0,97348.0,0.6676254263056252,0,0,0.0083770325646494,Training,0.45,32552.096530407995,244.99804519876218
3016,0,97010.0,128101.0,0.7572930734342433,0,0,0.0033331318972864,Validation,0.45,25480.500730755124,145.50620641008916
3017,0,77049.0,98658.0,0.780970625798212,0,0,0.1799389347150918,Training,0.45,190651.96818416676,6238.851741388398
3019,0,64081.0,100796.0,0.6357494345013691,0,0,0.0190259173774813,Training,0.45,54641.607098654385,548.6399151598706
3020,0,23169.0,41677.0,0.5559181323031888,0,0,0.073269166305243,Training,0.45,41413.423179382924,763.9079913567787
3023,0,29328.82071192767,42894.0,0.6837511239783576,1,0,0.0236797208877591,Test,0.45,28575.14113277915,312.52422979150896
3024,0,67619.0,93500.0,0.7231978609625669,0,0,0.5636122783578326,Training,0.45,139156.08362997376,17149.904392625227
3025,0,56500.0,80000.0,0.70625,0,0,0.3417201077470302,Test,0.45,146906.8256703808,8688.233739468244
3026,0,163000.0,193000.0,0.844559585492228,0,0,0.2472632650138446,Training,0.45,425468.4828197476,18136.760488765503
3027,0,76000.0,110000.0,0.6909090909090909,0,0,0.5009347393675704,Training,0.45,172019.34921802505,17131.968086370907
3031,0,126872.0,167611.0,0.7569431600551276,0,0,0.0208904915234831,Training,0.45,114582.01966218653,1192.6882982553068
3032,0,51758.0,138693.0,0.3731839386270396,0,0,0.0559488203424785,Training,0.45,81243.71352139483,1303.1095694787011
3033,0,52030.0,158296.0,0.3286880274927983,0,0,0.0118487140684304,Training,0.45,32816.888389967666,277.4198668411952
3035,0,44946.0,64918.0,0.6923503496718938,0,0,0.008375743780809,Training,0.45,22509.45409107713,169.4052809875086
3036,0,48674.0,73720.0,0.6602550189907759,0,0,0.0267956112757076,Training,0.45,51036.58187851353,586.9123124552063
3037,0,8795.0,164000.0,0.053628048780487804,0,0,0.5636122783578326,Training,0.45,18099.613356092505,2230.636494670712
3038,0,74263.0,98922.0,0.7507227916944663,0,0,0.0718598394822636,Test,0.45,131556.48038352875,2401.4372667621037
3039,0,102552.0,144461.0,0.7098940198392646,0,0,0.0083770325646494,Training,0.45,51364.51568479814,386.5866496064664
3040,0,42317.0,66966.0,0.6319176895738136,0,0,0.0416971016455334,Training,0.45,56973.844956789304,794.0233126503166
3041,0,94920.0,118156.0,0.8033447306950133,0,0,0.0190259173774813,Training,0.45,80937.89650293026,812.6730348617363
3042,0,19943.652784200734,29168.0,0.6837511239783576,1,0,0.0363836366509236,Training,0.45,24916.086324360625,326.53017737664317
3043,0,45441.0,76145.0,0.5967693216888831,0,0,0.0208904915234831,Training,0.45,41039.16983628711,427.178171393368
3044,0,36206.0,53040.0,0.6826168929110106,0,0,0.0708538629594606,Training,0.45,63720.0929375092,1154.4007330396037
3045,0,9626.0,96887.0,0.09935285435610557,0,0,0.008375743780809,Test,0.45,4820.807303891524,36.281209335330345
3046,0,77380.0,123638.0,0.6258593636260696,0,0,0.0346090512482412,Training,0.45,94006.36968397434,1205.121773515007
3047,0,95860.0,123546.0,0.7759053308079582,0,0,0.0345186943919176,Test,0.45,116286.06602222228,1489.0329199841494
3048,0,81275.0,106691.0,0.7617793440871301,0,0,0.0190259173774813,Test,0.45,69302.86070665462,695.8491456846567
3049,0,57094.0,94944.0,0.6013439501179643,0,0,0.0830265507346368,Validation,0.45,107945.36325783712,2133.143049439509
3050,0,97749.0,164103.0,0.5956563865377232,0,0,0.0190259173774813,Training,0.45,83350.17325394996,836.8939789791389
3051,0,102543.0,119493.0,0.858150686651101,0,0,0.008375743780809,Validation,0.45,51354.668955220084,386.49325253197384
3052,0,55912.0,81552.0,0.6855993721797136,0,0,0.0129783827280068,Training,0.45,37417.92343813316,326.5413007897423
3053,0,45877.0,68563.0,0.6691218295582165,0,0,0.0708538629594606,Test,0.45,80740.39395940203,1462.7532019460284
3054,0,74784.0,100221.0,0.746190918071063,0,0,0.0321424601431243,Training,0.45,87128.6702989163,1081.6837827045335
3056,0,34688.06202167003,50732.0,0.6837511239783575,1,0,0.1417125026045784,Training,0.45,80362.63410945263,2212.0794358171615
3057,0,38721.50990201837,56631.0,0.6837511239783576,1,0,0.0708538629594606,Training,0.45,68147.21895921376,1234.6058502814528
3058,0,71564.0,84627.0,0.8456402802887967,0,0,0.0321424601431243,Test,0.45,83377.1416515785,1035.1093579571464
3059,0,74681.0,95471.0,0.7822375381005751,0,0,0.1540937546495469,Training,0.45,177430.47019255956,5178.544060942266
3060,0,28694.0,44165.0,0.6496999886788181,0,0,0.073269166305243,Training,0.45,51289.08302944511,946.0734560831891
3061,0,30002.99932017033,43880.0,0.6837511239783576,1,0,0.0095117371175792,Training,0.45,16366.219171641786,128.42128902256545
3062,0,69644.0,100411.0,0.6935893477806216,0,0,0.0612061348722475,Training,0.45,114294.81397124103,1918.1880256692623
3063,0,71096.0,104437.0,0.6807549048708791,0,0,0.0190259173774813,Training,0.45,60623.268960939,608.6999798412347
3064,0,62933.0,91790.0,0.68561934851291,0,0,0.0267956112757076,Training,0.45,65987.69789539573,758.8476919863479
3065,0,64862.0,107919.0,0.6010248427061037,0,0,0.0190259173774813,Test,0.45,55307.56261033568,555.3265738221864
3066,0,62933.0,95498.0,0.6589980942009257,0,0,0.0208904915234831,Training,0.45,56836.73500378638,591.6155863713129
3067,0,20093.394280351993,29387.0,0.6837511239783576,1,0,0.0363836366509236,Training,0.45,25103.16198621728,328.981840461033
3068,0,102687.0,137417.0,0.747265622157375,0,0,0.0708538629594606,Training,0.45,180722.12294851703,3274.0967815731588
3069,0,86076.0,130341.0,0.6603908210002992,0,0,0.008375743780809,Training,0.45,43107.81316120578,324.427734754612
3070,0,31135.0,60478.0,0.5148153047389133,0,0,0.0708538629594606,Training,0.45,54795.47847343946,992.7157604592627
3071,0,43794.0,61446.0,0.7127233668587052,0,0,0.0321424601431243,Test,0.45,51023.11974581114,633.4411047785935
3072,0,54079.0,112463.0,0.4808603718556325,0,0,0.1195019681513543,Training,0.45,118293.73963056263,2908.14612104569
3073,0,51310.0,76704.0,0.6689351272423864,0,0,0.0162443323124748,Training,0.45,39637.27947101061,375.0735109288869
3074,0,11059.0,92706.0,0.11929109227018747,0,0,0.008375743780809,Training,0.45,5538.469558875583,41.68230771238503
3075,0,59207.0,83146.0,0.7120847665552161,0,0,0.0622332166680025,Training,0.45,97958.10535129844,1658.0889266680908
3077,0,67238.0,96535.0,0.69651421764127,0,0,0.0129783827280068,Training,0.45,44997.60938856055,392.6882240395746
3078,0,38545.78586315593,56374.0,0.6837511239783576,1,0,0.1417125026045784,Training,0.45,89299.91199413157,2458.0889007876026
3079,0,29404.0,45209.0,0.6504014687341017,0,0,0.073269166305243,Training,0.45,52558.172349543594,969.4829547177142
3080,0,12830.0,56465.0,0.2272204020189498,0,0,0.0190259173774813,Training,0.45,10940.088623394387,109.84613397888829
3081,0,53423.0,85685.0,0.6234813561300111,0,0,0.0321424601431243,Training,0.45,62241.58848656137,772.7159917017583
3082,0,5106.0,93277.0,0.05474018246727489,0,0,0.008375743780809,Training,0.45,2557.1412937533887,19.244946485164842
3083,0,105556.0,136568.0,0.7729189854138597,0,0,0.040301282019472,Test,0.45,139513.92603204804,1914.318956181324
3084,0,57329.0,83695.0,0.6849752075990202,0,0,0.040301282019472,Training,0.45,75772.04389604837,1039.6944886024398
3085,0,76852.0,90429.0,0.849860111247498,0,0,0.0860989974406603,Test,0.45,147612.1313932156,2977.5960680893313
3088,0,56979.0,90008.0,0.6330437294462714,0,0,0.0953081833696278,Test,0.45,114223.1594268877,2443.75424109811
3090,0,50050.0,140222.0,0.35693400464976965,0,0,0.1137258870704558,Training,0.45,107516.97456680417,2561.391291544341
3091,0,23670.0,41879.0,0.5651997421141861,0,0,0.0870598675722781,Test,0.45,45681.09822898005,927.3181794461202
3092,0,62557.0,95747.0,0.653357285345755,0,0,0.0267956112757076,Validation,0.45,65593.44727316783,754.3138745584981
3095,0,67049.0,89729.0,0.7472389082682299,0,0,0.008375743780809,Training,0.45,33578.88104286545,252.7133601417582
3096,0,81820.0,100366.0,0.8152163083115797,0,0,0.0190259173774813,Test,0.45,69767.57998177153,700.515251921484
3099,0,73280.0,103067.0,0.7109938195542705,0,0,0.0467042987718078,Training,0.45,104817.65334371798,1540.1209562991341
3100,0,102838.0,111319.0,0.9238135448575715,0,0,0.008375743780809,Training,0.45,51502.40821915609,387.6051325188762
3101,0,46312.0,67166.0,0.6895155286901111,0,0,0.008375743780809,Test,0.45,23193.562004760468,174.5538506895719
3102,0,50135.0,93772.0,0.5346478693000043,0,0,0.0467042987718078,Training,0.45,71711.69555659525,1053.684008516063
3103,0,58193.0,82942.0,0.701610764148441,0,0,0.0622332166680025,Test,0.45,96280.44023017734,1629.6919099024813
3104,0,39352.0,60943.0,0.6457181300559539,0,0,0.0118487140684304,Training,0.45,24820.491868575966,209.8217682093929
3105,0,144756.0,183810.0,0.7875306022523257,0,0,0.008375743780809,Training,0.45,72495.40640786634,545.5976250306545
3106,0,94851.0,119053.0,0.7967123886000352,0,0,0.008375743780809,Test,0.45,47502.430249471734,357.5014530090815
3107,0,115870.0,130809.0,0.885795319893891,0,0,0.0467042987718078,Training,0.45,165737.1928621261,2435.232194410217
3108,0,131002.0,166859.0,0.7851059876902055,0,0,0.0208904915234831,Training,0.45,118311.95015279778,1231.5132767517
3109,0,35246.686689960356,51549.0,0.6837511239783576,1,0,0.1417125026045784,Training,0.45,81656.8127751355,2247.7032807091946
3110,0,30856.0,56961.0,0.5417039728937343,0,0,0.0321424601431243,Training,0.45,35949.4310379675,446.3044875793096
3111,0,71672.0,96677.0,0.7413552344404564,0,0,0.0467042987718078,Training,0.45,102517.61531728922,1506.325725707854
3112,0,47129.0,62342.0,0.7559751050656058,0,0,0.0190259173774813,Validation,0.45,40186.7059027244,403.5026070374923
3113,0,31143.0,75125.0,0.41454908485856906,0,0,0.0562609926136271,Training,0.45,49021.3414667445,788.461241834785
3116,0,66812.0,90973.0,0.7344157057588515,0,0,0.0129783827280068,Training,0.45,44712.5178986363,390.20026807061566
3117,0,68940.0,88264.0,0.7810658932294027,0,0,0.0208904915234831,Test,0.45,62261.84213625654,648.0857185330162
3118,0,67111.0,96985.0,0.6919729855132237,0,0,0.0267956112757076,Test,0.45,70368.49337323666,809.2261207458057
3119,0,116357.0,209364.0,0.5557641237270973,0,0,0.0118487140684304,Training,0.45,73389.86512380296,620.4063702871603
3120,0,53252.0,89720.0,0.5935354436023184,0,0,0.0267956112757076,Training,0.45,55836.79291191606,642.1139512442915
3121,0,88143.0,115365.0,0.7640358861006371,0,0,0.008375743780809,Validation,0.45,44142.9896308862,332.2184328323315
3122,0,43643.0,80639.0,0.5412145487915276,0,0,0.0208904915234831,Training,0.45,39415.34053311059,410.27567470171783
3123,0,61847.0,91671.0,0.6746626523109817,0,0,0.0118487140684304,Test,0.45,39008.76602449222,329.76333854559675
3124,0,78455.0,121450.0,0.6459860024701524,0,0,0.0346090512482412,Training,0.45,95312.35117027922,1221.8639020563437
3125,0,17988.0,137328.0,0.1309856693463824,0,0,0.040301282019472,Test,0.45,23774.83517246277,326.22275743481805
3126,0,102108.0,117650.0,0.8678963025924352,0,0,0.008375743780809,Test,0.45,51136.816142297495,384.8537006868804
3127,0,73644.0,107086.0,0.6877089442130624,0,0,0.0190259173774813,Validation,0.45,62795.93815910025,630.5150967062548
3128,0,125257.0,161009.0,0.7779503009148557,0,0,0.0208904915234831,Training,0.45,113123.46330810974,1177.5061335406153
3129,0,10866.0,171952.0,0.06319205359635247,0,0,0.0321424601431243,Test,0.45,12659.66157825236,157.1669873618349
3131,0,70039.0,100993.0,0.6935035101442675,0,0,0.0190259173774813,Training,0.45,59721.96937598749,599.6503022406357
3133,0,51682.0,67688.0,0.7635326793523224,0,0,0.0467042987718078,Training,0.45,73924.48089669803,1086.197206106057
3134,0,83248.0,95886.0,0.8681976513776777,0,0,0.0873943516660683,Training,0.45,160925.69538848606,3273.9322443735846
3135,0,97713.0,164869.0,0.5926705444929005,0,0,0.0190259173774813,Training,0.45,83319.47620091471,836.5857591176236
3136,0,125728.0,159770.0,0.7869312136195782,0,0,0.0267956112757076,Training,0.45,131830.6974241227,1516.0313765124745
3137,0,31772.0,60289.0,0.5269949742075669,0,0,0.0267956112757076,Training,0.45,33314.177578258044,383.1075726533019
3138,0,134689.0,158661.0,0.8489105703354952,0,0,0.0267956112757076,Training,0.45,141226.6544075915,1624.0833392012014
3139,0,86341.0,133564.0,0.6464391602527627,0,0,0.008375743780809,Training,0.45,43240.52809321609,325.4265422004735
3140,0,66894.0,75360.0,0.8876592356687898,0,0,0.0153725731815692,Training,0.45,49902.465420762746,462.74980968355055
3141,0,27088.0,166437.0,0.16275227263168646,0,0,0.008375743780809,Training,0.45,13565.970106774736,102.0969663905494
3142,0,70085.0,81598.0,0.8589058555356749,0,0,0.0321424601431243,Training,0.45,81654.00163002178,1013.71694360889
3143,0,97438.0,158780.0,0.6136667086534828,0,0,0.0267956112757076,Training,0.45,102167.53225702842,1174.9098471670789
3144,0,45671.0,64516.0,0.7079019158038317,0,0,0.008375743780809,Training,0.45,22872.54211261477,172.13786739599752
3145,0,6778.0,60065.0,0.11284441854657454,0,0,0.0190259173774813,Training,0.45,5779.572929802584,58.030950593055714
3146,0,26228.0,60979.0,0.4301152855901212,0,0,0.0118487140684304,Training,0.45,16542.78971155241,139.84563266405664
3147,0,63450.0,92816.0,0.6836105843820031,0,0,0.0830265507346368,Training,0.45,119962.40057991672,2370.6155898507172
3148,0,54780.0,93091.0,0.5884564565854916,0,0,0.0708538629594606,Training,0.45,96409.06731251048,1746.6185758136633
3149,0,73184.0,96889.0,0.7553385833273127,0,0,0.0321424601431243,Training,0.45,85264.5566853323,1058.5412114014841
3150,0,60483.0,85015.0,0.7114391577956831,0,0,0.0321424601431243,Training,0.45,70466.98980650079,874.8325875764642
3153,0,53058.0,74000.0,0.717,0,0,0.3180226123901646,Training,0.45,138991.71699818794,7593.13969568881
3154,0,23200.0,85000.0,0.27294117647058824,0,0,0.4534831721179381,Test,0.45,55566.57228159582,4734.364316911274
3155,0,47000.0,112720.0,0.4169623846699787,0,0,0.2472632650138446,Training,0.45,122681.09627317874,5229.6180550428135
3156,0,86000.0,119600.0,0.7190635451505016,0,0,0.125168854710911,Training,0.45,191223.88480950476,4844.034677312256
3157,0,12613.0,85000.0,0.14838823529411765,0,0,0.4242745099409084,Training,0.45,31081.925500591507,2408.1184772481047
3158,0,152900.0,191146.0,0.7999121090684608,0,0,0.7788236648500781,Training,0.45,176010.8303645368,53586.962260009626
3159,0,55820.0,88683.0,0.6294329240102388,0,0,0.5636122783578326,Training,0.45,114874.40790643363,14157.376820070396
3169,0,118822.0,208429.0,0.5700838175109989,0,0,0.0118487140684304,Training,0.45,74944.61488127499,633.5495563675667
3170,0,96065.0,116416.0,0.8251872594832326,0,0,0.0467042987718078,Validation,0.45,137408.67724432677,2018.9918076811728
3171,0,97517.0,141718.0,0.6881059569003232,0,0,0.0131742995720044,Training,0.45,65896.83772036935,578.1231771134189
3172,0,51018.0,108148.0,0.4717424270444206,0,0,0.1232477041616316,Test,0.45,112828.72318739505,2829.5331169131546
3174,0,98451.0,138012.0,0.7133510129553952,0,0,0.0083770325646494,Training,0.45,49310.47598958637,371.1272548600341
