idx,DEFAULT,PROPERTY VALUE,YEARS AT JOB,DEROGATORY REPORTS,DELINQUENT CREDIT LINES,OLDEST CREDIT (MONTHS),RECENT CREDIT ENQUIRIES,DEBTINC
742,0,50448.0,20.0,0.0,1.0,230.8488635,1.0,35.88829101
1063,0,58305.0,8.0,2.0,1.0,352.9666667,1.0,
2602,1,72865.0,2.9,0.0,1.0,145.1,1.0,
5232,0,126845.0,1.0,0.0,0.0,188.7734549,1.0,42.89671511
34,0,112505.0,1.0,0.0,0.0,96.10232967,0.0,30.05113629
3830,0,180746.0,24.0,,4.0,322.2002586,0.0,30.89117139
734,0,97922.0,0.0,,,,,27.27636492
4062,0,282972.0,3.0,0.0,0.0,197.1481905,0.0,30.54540067
3274,0,114276.0,13.0,0.0,0.0,116.9613578,2.0,36.25138573
612,0,83643.0,22.0,0.0,0.0,353.1956285,0.0,28.54452887
220,0,49396.0,0.0,0.0,0.0,,0.0,12.04367058
3884,1,92158.0,9.0,3.0,1.0,174.8921056,2.0,40.545681
546,0,44651.0,2.0,0.0,0.0,271.9181691,0.0,42.9300431
3238,0,91244.0,8.0,0.0,0.0,202.0496827,0.0,21.57338522
1991,1,76571.0,2.0,0.0,0.0,29.05867023,3.0,31.45850053
4019,0,134000.0,7.0,0.0,0.0,160.9,0.0,
3056,0,50732.0,0.0,0.0,0.0,96.36289475,2.0,42.39913928
2313,0,125000.0,6.0,,,248.6,3.0,
574,1,29375.0,6.0,1.0,0.0,147.1,0.0,
159,1,157500.0,9.0,,,,,
1994,0,114285.0,11.0,0.0,0.0,236.0527728,0.0,28.66341681
4069,0,179995.0,5.0,,,199.4767352,5.0,39.83964014
5777,1,41600.0,,0.0,0.0,111.6,1.0,
385,0,74332.0,9.0,,1.0,213.8321032,0.0,40.64461955
4725,0,202500.0,11.0,0.0,0.0,256.6666667,2.0,
36,1,67996.0,16.0,3.0,0.0,122.2046628,2.0,36.211348
4401,0,93126.0,6.0,,,181.8260463,,39.39135211
668,0,116500.0,8.0,,,,,
5166,0,182516.0,0.0,0.0,0.0,235.6305765,2.0,41.9588135
3500,0,69186.0,19.0,0.0,0.0,187.2301325,0.0,38.18814386
1619,0,91342.0,5.0,0.0,0.0,128.3606743,2.0,41.9526818
4602,1,58000.0,11.0,0.0,4.0,36.5,0.0,
2718,1,206148.0,2.0,0.0,2.0,196.0336579,1.0,36.41734258
1962,1,83828.0,13.0,0.0,0.0,132.1602699,0.0,23.47742628
520,0,84806.0,15.0,0.0,0.0,241.5142498,0.0,35.06267566
5657,0,191990.0,,1.0,0.0,178.7809596,0.0,34.52145025
3046,0,123638.0,,,,,,34.11861536
544,0,89905.0,0.0,,,,,27.20199961
676,1,,9.0,1.0,1.0,132.9,1.0,
5015,0,97072.0,16.0,0.0,1.0,133.4481104,0.0,39.22971154
1747,1,42845.01,6.5,0.0,1.0,65.96666667,2.0,
1938,0,101989.0,9.0,2.0,0.0,214.9964598,1.0,29.30607111
1454,1,63775.0,14.0,0.0,0.0,173.1666667,0.0,
2111,1,75695.0,1.0,0.0,,182.0643734,1.0,40.20667111
4652,0,96473.0,15.0,0.0,0.0,80.09869097,1.0,35.44294677
449,0,57912.0,21.0,0.0,0.0,206.3063213,0.0,21.79851308
995,0,78358.0,17.0,0.0,0.0,141.9311562,0.0,32.32749505
2966,0,101243.0,30.0,,0.0,337.3423041,2.0,35.41287035
2461,0,94245.0,5.0,3.0,0.0,78.68751988,0.0,25.43031494
5561,0,270992.0,3.0,0.0,0.0,234.0239751,0.0,29.69634581
5665,1,850000.0,17.0,0.0,0.0,186.6666667,1.0,
5393,0,290923.0,14.0,0.0,1.0,260.9197759,2.0,27.05723429
229,0,64505.0,5.0,,0.0,69.54243011,,36.4802363
5885,0,256977.0,6.0,0.0,0.0,225.5657,2.0,37.98968921
4580,0,116559.0,23.0,,0.0,314.3944934,0.0,37.98813172
4149,0,135936.0,,0.0,0.0,205.0168354,0.0,26.80094617
2896,1,71130.0,2.5,0.0,0.0,189.7,0.0,
796,0,66900.0,15.0,0.0,0.0,229.2666667,4.0,
5837,1,172288.0,0.0,0.0,1.0,106.2010986,,25.84526388
5751,0,46571.0,,5.0,,108.5866326,,29.37129987
580,1,87830.0,5.0,0.0,0.0,153.2666667,2.0,
5124,1,184000.0,10.0,0.0,0.0,,0.0,
2174,0,62800.0,6.0,0.0,0.0,153.1666667,2.0,
2951,1,88569.0,14.0,0.0,0.0,,0.0,35.88671015
4431,0,280000.0,7.0,,5.0,468.8666667,,
3374,0,68029.0,26.0,1.0,0.0,279.0070806,1.0,36.07297543
1588,1,83000.0,4.0,,,,,
1397,0,83882.0,4.0,1.0,2.0,172.7993009,3.0,38.58882359
744,0,57839.0,3.0,0.0,0.0,96.17667314,0.0,36.21035133
1705,0,93757.0,16.0,0.0,1.0,91.43267591,0.0,24.45938368
5300,0,160683.0,6.0,0.0,0.0,109.121197,3.0,33.30176289
2525,1,55500.0,24.0,2.0,0.0,14.6,1.0,
1255,0,92090.0,10.0,1.0,0.0,164.3178964,6.0,38.72132161
971,0,57182.0,2.0,0.0,0.0,100.0518662,0.0,38.44431799
4968,0,51023.0,35.0,0.0,0.0,261.470872,0.0,40.08504815
2127,0,78138.0,4.0,0.0,0.0,178.1121065,1.0,33.79509124
3463,0,95236.0,10.0,0.0,0.0,,1.0,24.59063319
906,0,84322.0,22.0,0.0,0.0,359.3322724,1.0,29.67139034
3308,0,41396.0,19.0,0.0,0.0,89.20252735,1.0,23.93494584
891,1,77741.0,8.0,0.0,0.0,68.89009617,3.0,37.77330059
84,1,52012.0,22.0,3.0,1.0,85.33333333,1.0,
3110,0,56961.0,11.0,0.0,0.0,116.8177074,1.0,20.34458217
898,0,49147.0,,,,110.5095805,,37.10814206
5628,0,209950.0,4.0,0.0,0.0,149.8811289,0.0,35.58278883
5656,1,129000.0,30.0,0.0,0.0,286.3,2.0,
2992,0,94390.0,8.0,0.0,2.0,358.0506602,,39.06062731
2361,0,70517.0,0.0,0.0,0.0,260.0849449,0.0,28.83993348
4088,0,163103.0,6.0,1.0,0.0,172.0310693,0.0,19.63706875
1131,1,74600.0,14.0,0.0,1.0,179.1,2.0,
3485,0,96397.0,2.0,0.0,0.0,80.15575717,0.0,35.42557919
3035,0,64918.0,25.0,0.0,0.0,247.2784079,0.0,24.35794954
118,0,49044.0,0.0,0.0,0.0,,0.0,11.6527388
2629,0,80686.0,4.0,0.0,0.0,119.6724909,1.0,21.41822746
4755,1,,8.0,2.0,0.0,119.3666667,0.0,
1879,1,60000.0,2.0,0.0,0.0,77.23333333,0.0,
4882,0,211230.0,7.0,0.0,0.0,199.0913081,0.0,39.00292833
452,0,72310.0,1.0,0.0,0.0,48.81883648,0.0,40.78739323
4966,0,184207.0,5.0,0.0,0.0,310.3481457,0.0,38.23508627
5924,0,293901.0,10.0,0.0,0.0,222.1475256,2.0,29.03823599
1952,0,210072.0,1.0,0.0,0.0,136.6209694,1.0,27.12488931
5035,0,193135.0,12.0,0.0,0.0,147.9387954,0.0,40.90432104
3039,0,144461.0,1.0,,,136.7244895,2.0,34.10788882
490,0,76353.0,15.0,0.0,0.0,229.3,1.0,
3656,0,76573.0,18.0,0.0,0.0,199.8756458,1.0,36.02366277
4785,0,35000.0,10.0,1.0,,88.93333333,,
2085,0,68558.0,29.0,1.0,2.0,184.8800106,1.0,37.34734877
3544,0,172611.0,25.0,0.0,0.0,73.44153854,2.0,29.0958828
2353,1,122021.0,0.0,0.0,0.0,139.9839768,0.0,43.79745956
5299,0,115954.0,6.0,,,109.9150205,11.0,44.36917076
3142,0,81598.0,7.0,0.0,0.0,117.1953992,1.0,21.98183572
4527,0,175000.0,2.0,0.0,0.0,192.7666667,0.0,
2885,0,130000.0,7.5,0.0,0.0,102.5,0.0,
5192,0,104073.0,16.0,1.0,0.0,146.1419296,0.0,39.75984964
1173,0,68250.0,20.0,0.0,2.0,398.8,1.0,
1251,0,59814.0,7.0,2.0,0.0,364.4309474,1.0,16.06424538
2249,0,108747.0,5.0,0.0,0.0,73.07523809,1.0,34.2526057
2345,0,40754.0,8.0,0.0,0.0,76.43121321,2.0,31.04118388
2549,1,137390.0,0.2,0.0,0.0,114.8666667,1.0,
5143,0,157940.0,4.0,0.0,0.0,288.8865396,0.0,38.22673698
3105,0,183810.0,11.0,0.0,0.0,243.5422549,0.0,26.73398284
4159,0,48361.0,0.0,,,309.0284455,,33.8772643
1692,0,74842.0,12.0,0.0,0.0,250.1998344,0.0,29.73487407
2582,1,76950.0,8.0,1.0,5.0,249.5333333,0.0,
536,1,77375.0,2.0,,,,,
1616,0,36474.0,,,1.0,93.72713803,0.0,37.20295356
4512,0,233603.0,3.0,0.0,0.0,285.3312927,0.0,39.91648297
4341,0,91587.0,2.0,0.0,0.0,99.00046796,2.0,35.26211359
1343,0,86546.0,20.0,0.0,0.0,244.140509,0.0,24.20235008
4057,0,96999.0,14.0,0.0,0.0,135.2645371,0.0,38.82316963
4637,0,68775.0,24.0,0.0,0.0,309.6835856,2.0,32.74650689
311,1,58305.0,19.0,0.0,0.0,90.0,2.0,
1006,0,119128.0,30.0,0.0,0.0,328.1781237,2.0,34.15031938
1582,0,89099.0,9.0,0.0,0.0,169.401652,0.0,40.17443006
856,0,119459.0,24.0,0.0,0.0,138.09123,1.0,38.72971089
2881,0,160919.0,,0.0,0.0,223.3385211,0.0,37.3015175
1911,0,41299.0,10.0,,1.0,170.4071064,7.0,37.80266959
75,1,45960.0,11.0,0.0,0.0,146.1232422,0.0,24.47888119
2250,0,127000.0,15.0,0.0,0.0,296.3333333,0.0,
5289,0,49912.0,34.0,0.0,0.0,278.5650034,1.0,39.79656076
1967,1,124500.0,7.0,1.0,0.0,203.9,2.0,
5959,0,88934.0,15.0,0.0,0.0,219.6010022,0.0,34.57151913
2356,0,76965.0,9.0,,,,,24.83595792
3032,0,138693.0,2.0,0.0,0.0,283.0698409,5.0,39.71677072
5583,0,42320.0,7.0,0.0,0.0,49.74620282,0.0,36.50100933
581,1,151380.0,18.0,0.0,2.0,75.66666667,1.0,
2784,1,77704.0,2.0,0.0,5.0,73.08753889,0.0,45.19549587
5823,0,64042.0,4.0,0.0,,187.3935802,1.0,30.42924665
1089,0,74097.0,2.0,0.0,1.0,106.8888937,3.0,36.61866086
4090,1,212505.0,4.0,2.0,7.0,183.5480397,4.0,38.14905923
3534,0,212530.0,4.0,1.0,0.0,202.2885776,0.0,27.07376116
5100,0,86696.0,0.0,0.0,0.0,96.07068788,0.0,34.51779051
1934,0,38577.0,16.0,0.0,0.0,72.32957204,0.0,31.60566546
5032,0,53462.0,25.0,0.0,0.0,111.9955708,1.0,22.95980677
2019,0,44901.0,8.0,,1.0,166.7262772,7.0,38.35512561
4131,0,75632.0,2.0,0.0,1.0,230.2422347,0.0,33.45738088
4623,0,116601.0,2.0,0.0,0.0,226.1163866,1.0,34.49993837
3109,0,51549.0,1.0,0.0,0.0,75.41374556,1.0,40.62819923
4469,1,107407.0,2.0,0.0,1.0,153.2333333,6.0,
547,0,163162.0,11.0,0.0,0.0,224.8470425,0.0,21.05757402
3472,0,95132.0,0.0,0.0,0.0,86.68429575,0.0,25.24404629
2920,0,124610.0,0.0,0.0,0.0,129.1788981,0.0,34.2115674
1207,0,72418.0,14.0,0.0,0.0,207.6173064,3.0,38.86794908
4950,0,77841.0,21.0,,0.0,286.4482043,1.0,41.17380505
3413,0,78404.0,9.0,0.0,0.0,191.2820789,0.0,39.48302397
3799,0,277500.0,3.0,0.0,0.0,193.8,0.0,
2610,1,,22.0,0.0,0.0,186.6666667,1.0,
4955,0,113285.0,5.0,0.0,0.0,90.01609154,1.0,39.39066028
1609,0,47042.0,10.0,,0.0,158.0847883,7.0,38.47750484
1386,0,124198.0,6.0,1.0,0.0,174.3418233,0.0,31.75799058
5692,0,112626.0,16.0,0.0,0.0,210.2039695,0.0,40.4395557
5731,1,44083.0,5.0,0.0,0.0,333.9133736,5.0,13.41782225
606,0,70136.0,7.0,,4.0,120.7645092,1.0,38.13234577
3421,0,72200.0,11.0,0.0,0.0,178.1920777,0.0,40.57402248
4987,0,260638.0,7.0,1.0,0.0,255.415514,3.0,37.65291911
3143,0,158780.0,0.0,0.0,0.0,210.9126034,1.0,38.79674995
4907,0,180313.0,16.0,0.0,0.0,295.5460058,0.0,33.24109601
1500,0,71376.0,4.0,0.0,1.0,250.2521648,2.0,38.48364845
344,0,84368.0,4.0,0.0,0.0,122.244945,0.0,32.55254334
4419,0,140728.0,,0.0,0.0,203.9066776,0.0,27.69223742
1507,0,,,,,,,26.23245922
641,1,70020.0,12.0,2.0,0.0,80.7789415,10.0,44.85897732
5845,0,68483.0,5.0,1.0,,181.3903357,1.0,30.9097129
5499,0,131949.0,30.0,0.0,0.0,342.4680597,0.0,40.89238843
422,0,46516.0,0.0,0.0,0.0,,0.0,14.84599073
2422,0,50493.0,24.0,0.0,0.0,259.7468906,0.0,30.56871339
5193,0,118082.0,7.0,0.0,0.0,80.65809369,1.0,38.8154384
513,0,180104.0,8.0,0.0,0.0,221.6073242,0.0,32.67435897
3750,1,130000.0,9.0,2.0,5.0,210.9666667,2.0,
4016,1,55000.0,7.0,,,,,
4116,0,200594.0,13.0,0.0,0.0,205.2783646,0.0,36.89339399
4310,0,105086.0,,0.0,0.0,179.458917,2.0,38.30639822
1459,0,106820.0,10.0,0.0,0.0,240.4333333,0.0,
699,0,71400.0,6.0,0.0,0.0,89.23333333,2.0,
1000,0,30455.0,18.0,0.0,0.0,194.614216,0.0,39.00006486
4007,0,144063.0,9.0,0.0,0.0,167.7183935,0.0,32.20492622
1190,1,97800.0,25.0,,10.0,205.2333333,3.0,
3356,0,57622.0,9.0,0.0,0.0,121.8797027,0.0,19.14211657
2842,0,95815.0,7.0,2.0,0.0,69.5813481,0.0,24.10872688
2429,0,235912.0,10.0,0.0,0.0,236.5081164,0.0,30.18121716
4382,0,97634.0,8.0,0.0,0.0,177.5697403,1.0,40.77224843
4821,0,93608.0,9.0,0.0,0.0,151.1214795,0.0,35.59032677
1262,0,100937.0,9.0,0.0,0.0,168.7498211,4.0,39.69842981
3634,1,47027.0,19.0,0.0,0.0,159.1052252,4.0,53.54819585
846,0,69891.0,3.0,0.0,0.0,321.2748292,0.0,32.28031362
5892,0,74768.0,5.0,0.0,0.0,102.5503172,0.0,31.30426743
2208,0,182585.0,7.0,,1.0,199.6986174,3.0,42.31951831
786,0,117799.0,9.0,,,420.0981644,1.0,39.63319009
4155,0,-1.0,5.0,,,62.85635695,1.0,40.3158193
3821,0,47548.0,1.0,,,322.0045958,,35.45950962
3559,0,89641.0,0.0,2.0,1.0,112.9760412,1.0,34.41462163
3893,0,63433.0,5.0,0.0,0.0,176.3284966,2.0,36.67687831
1103,0,75507.0,3.0,0.0,0.0,239.43364,1.0,38.47307527
1360,0,203341.0,14.0,0.0,0.0,11.96373328,,18.73208974
474,0,93740.0,5.0,0.0,0.0,213.3630277,2.0,34.47530193
1651,0,30436.0,5.0,0.0,1.0,104.0116359,0.0,19.40846123
3726,0,134867.0,9.0,0.0,0.0,374.1271833,0.0,38.8656552
4096,0,80915.0,,,,,,37.82721876
2591,1,80400.0,7.0,0.0,1.0,142.0,0.0,
3931,0,101807.0,3.0,0.0,0.0,218.390939,0.0,30.2712393
243,0,65054.0,20.0,0.0,0.0,189.2953185,0.0,20.6541289
2686,0,92320.0,28.0,0.0,0.0,325.9984486,0.0,15.33556026
1322,1,56247.0,8.0,0.0,1.0,70.03333333,2.0,
3174,0,138012.0,3.0,,,120.2389346,2.0,33.95359392
4607,0,112283.0,22.0,0.0,0.0,243.3497326,0.0,39.08269663
4683,0,89663.0,7.0,0.0,0.0,252.6220694,2.0,34.74184793
2498,0,44066.0,0.0,0.0,0.0,313.7797311,1.0,27.75194278
3450,0,30198.0,,0.0,0.0,89.59983867,1.0,41.23052688
267,0,111496.0,23.0,0.0,0.0,117.4995929,0.0,38.75056267
4079,0,125539.0,0.0,0.0,1.0,311.3257037,0.0,42.22721497
2426,0,80384.0,8.0,,,,,25.1928694
3802,1,154000.0,3.0,0.0,0.0,70.99812734,0.0,
72,0,63459.0,20.0,0.0,0.0,203.7515336,0.0,20.06704205
3021,1,68872.0,1.0,0.0,0.0,60.39065229,0.0,22.45962439
5620,0,113024.0,16.0,0.0,0.0,190.6766714,0.0,40.23960964
3962,1,,0.0,4.0,2.0,107.5333333,3.0,
2615,0,111623.0,4.0,0.0,0.0,98.13989369,2.0,36.23723367
5724,0,65778.0,,0.0,0.0,318.2554619,0.0,15.65288079
1809,0,76050.0,1.0,0.0,0.0,235.2292688,0.0,35.11318533
4986,0,188760.0,2.0,0.0,0.0,172.5708333,0.0,43.35819405
1986,0,83823.0,13.0,0.0,0.0,246.8377195,3.0,40.56013033
3925,0,58049.0,,0.0,0.0,202.9030543,0.0,38.64601873
1530,1,81922.0,12.0,0.0,1.0,120.8858112,2.0,43.15987533
4857,1,44166.0,,0.0,1.0,187.8625184,,39.42789016
2363,0,49794.0,23.0,0.0,0.0,262.3067403,0.0,30.93367839
754,0,76502.0,9.0,0.0,0.0,58.56017401,3.0,38.97429353
3519,1,105848.0,9.0,0.0,4.0,186.7128357,1.0,27.64603658
1167,0,175300.0,6.0,0.0,0.0,192.7666667,1.0,
3134,0,95886.0,8.0,0.0,2.0,349.4300794,,36.05994724
2331,0,53321.0,8.0,0.0,0.0,110.2063505,1.0,19.18791401
893,1,100000.0,14.0,0.0,8.0,129.8666667,0.0,
4540,0,180927.0,5.0,,,175.8153754,5.0,40.31579003
413,0,70886.0,,,,,,23.47088075
5453,1,149500.0,12.0,1.0,0.0,88.23333333,2.0,
3043,0,76145.0,4.0,0.0,0.0,124.0333832,1.0,28.17345068
3713,1,123705.0,19.0,,2.0,92.7393804,0.0,84.37903408
2090,0,79252.0,13.0,0.0,0.0,248.7881304,3.0,41.90560462
3774,0,100000.0,8.0,,1.0,106.8333333,2.0,
133,0,88342.0,7.0,0.0,0.0,275.0323948,0.0,43.71763511
5730,0,71331.0,,0.0,0.0,321.7808575,0.0,16.54506284
2126,0,79957.0,2.0,,,175.962695,,31.56344122
1581,0,71645.0,7.0,0.0,0.0,135.800476,0.0,35.85161441
4121,0,53300.0,1.0,,,319.7808023,,33.44900986
1363,0,84576.0,0.0,,,173.6252843,,28.97180377
3587,0,115165.0,13.0,0.0,0.0,120.4621862,1.0,34.40037656
853,0,32855.0,,,,,,35.93790268
1758,0,75959.0,14.0,1.0,0.0,253.616928,1.0,43.15970058
5572,0,42834.0,6.0,0.0,0.0,50.41959435,0.0,33.41614827
3026,0,193000.0,10.0,0.0,0.0,262.7333333,1.0,
5618,0,270794.0,3.0,0.0,0.0,230.3985765,0.0,31.36973939
276,1,75000.0,4.0,0.0,0.0,177.5,2.0,
3763,0,224233.0,11.0,0.0,0.0,207.0346845,0.0,41.10248922
1189,1,80000.0,2.0,0.0,0.0,26.36666667,3.0,
4673,0,159934.0,2.0,0.0,0.0,300.6251895,0.0,37.7861752
374,0,96988.0,1.0,,,,,29.83596072
262,0,77485.0,9.0,0.0,0.0,91.68377063,0.0,37.77335098
337,1,95617.0,1.0,0.0,0.0,138.6468632,1.0,31.75727069
4113,0,284790.0,3.0,0.0,0.0,199.2195955,0.0,30.40625943
3739,0,-1.0,4.0,,,62.3597382,1.0,41.87419791
5457,0,286938.0,15.0,0.0,1.0,249.9549333,2.0,25.25477175
5022,0,153280.0,2.0,0.0,0.0,289.581723,0.0,38.1297118
3941,1,72000.0,17.0,0.0,0.0,,0.0,
5778,0,178823.0,11.0,0.0,0.0,188.0436192,0.0,40.91514127
336,0,35250.0,,,,303.0,,
2561,0,175900.0,11.0,0.0,0.0,247.5666667,0.0,
1486,0,52910.0,21.0,1.0,1.0,224.4807501,1.0,34.94707658
5642,1,62158.0,0.0,0.0,0.0,238.8741292,1.0,1.028930968
3504,0,115719.0,0.0,0.0,0.0,120.0902646,0.0,34.24344096
952,0,114494.0,24.0,0.0,0.0,130.3767882,1.0,39.11215036
1635,0,86227.0,7.0,0.0,0.0,116.7568005,0.0,28.01922708
2529,1,72900.0,10.0,0.0,0.0,174.0332996,1.0,
3108,0,166859.0,4.0,0.0,0.0,135.8564232,0.0,28.15188528
1458,0,98000.0,6.0,0.0,0.0,108.5333333,1.0,
692,0,50434.0,5.0,0.0,0.0,75.63504768,0.0,24.54519214
1301,0,54040.0,21.0,1.0,0.0,231.6054114,1.0,36.43973673
1088,0,52554.0,12.0,0.0,0.0,229.5127411,1.0,37.92308809
5680,0,208676.0,5.0,0.0,0.0,152.1022715,0.0,36.90999415
1199,1,110000.0,16.0,1.0,3.0,123.7666667,2.0,
2129,0,76841.0,0.0,0.0,0.0,222.9130724,0.0,32.96863267
805,0,82226.0,22.0,0.0,0.0,320.3495426,1.0,30.19939952
2596,1,96000.0,12.0,0.0,3.0,109.5666667,0.0,
5539,0,-1.0,2.0,0.0,1.0,220.6025351,4.0,41.85741593
1916,0,72189.0,30.0,0.0,3.0,198.243176,0.0,35.79425984
560,0,57799.0,7.0,,0.0,65.57119786,,33.86574535
507,1,74800.0,7.5,1.0,1.0,71.0,4.0,
1236,0,57000.0,0.0,1.0,0.0,191.7333333,2.0,
2256,0,43082.0,0.0,0.0,0.0,316.0362444,0.0,26.16601382
1698,0,83864.0,8.0,0.0,0.0,102.2042743,0.0,27.17193008
1041,1,99756.0,4.0,1.0,4.0,354.650225,0.0,36.52517293
4228,1,,4.0,,12.0,218.0,1.0,
5265,0,214558.0,10.0,0.0,0.0,238.794891,2.0,20.52327227
386,0,75016.0,12.0,0.0,0.0,133.1015478,0.0,40.18812313
2193,0,115183.0,11.0,0.0,2.0,185.3385058,0.0,35.54980874
5459,0,-1.0,4.0,0.0,1.0,226.1469888,2.0,40.22218286
5195,1,127000.0,6.5,0.0,4.0,234.3666667,5.0,
4712,0,83000.0,9.0,1.0,1.0,139.0333333,3.0,
1284,0,72294.0,28.0,1.0,3.0,184.3457508,0.0,34.63423561
5812,0,82200.0,,0.0,0.0,342.8666667,0.0,
1217,0,84067.0,8.0,0.0,0.0,131.4041801,0.0,28.44381048
480,1,32500.0,4.0,0.0,0.0,134.7,1.0,
3506,0,71628.0,,0.0,0.0,246.9909305,0.0,39.61154172
1412,0,86567.0,9.0,0.0,0.0,179.8308288,0.0,40.29195198
3529,0,153751.0,4.0,0.0,0.0,93.66217049,0.0,34.89273362
3367,0,91680.0,0.0,0.0,0.0,89.43649279,0.0,27.71065729
428,0,59609.0,6.0,0.0,0.0,99.30370078,0.0,25.23136638
3644,0,76731.0,15.0,1.0,0.0,203.1410764,1.0,36.22872963
2168,0,114906.0,12.0,0.0,0.0,211.8769452,3.0,38.10420812
5068,0,82539.0,20.0,0.0,0.0,203.8613989,0.0,37.11235228
248,1,13770.0,5.0,0.0,1.0,167.3666667,1.0,
5330,1,240000.0,1.0,1.0,0.0,198.8666667,2.0,
5206,1,,9.0,,0.0,133.121867,3.0,46.75180011
4323,0,87250.0,7.0,0.0,0.0,232.3333333,1.0,
2868,0,109500.0,7.0,0.0,0.0,138.0,2.0,
3869,0,70102.0,5.0,0.0,0.0,172.9117149,2.0,33.83467117
4644,0,104468.0,6.0,,,,,30.28035484
2522,1,,0.9,0.0,0.0,138.1666667,1.0,
5236,0,243593.0,10.0,0.0,0.0,111.1086801,2.0,41.21496534
5794,0,157273.0,16.0,0.0,0.0,236.3026595,8.0,39.10304524
3028,1,87000.0,26.0,0.0,3.0,109.5666667,5.0,
5284,0,117989.0,4.0,0.0,0.0,92.09054215,2.0,40.77888843
5324,0,76000.0,,,,288.3333333,0.0,
5364,1,61738.0,20.0,3.0,5.0,141.7031333,0.0,45.3547887
1196,1,65088.0,3.5,4.0,5.0,205.0666667,2.0,
2379,0,70118.0,6.0,0.0,0.0,255.7195673,0.0,23.0629138
3135,0,164869.0,,0.0,,253.4763166,,36.45229579
3883,1,220843.0,11.0,0.0,0.0,217.1281672,0.0,41.56310065
5807,0,104139.0,9.0,0.0,0.0,219.4172391,2.0,38.55938906
5209,0,97555.0,17.0,0.0,1.0,130.4507649,0.0,38.0927303
273,0,35461.0,0.0,1.0,0.0,21.79935215,10.0,29.43966424
4915,0,135884.0,8.0,1.0,0.0,188.3758019,5.0,40.50485505
476,0,87972.0,7.0,0.0,0.0,211.2844132,1.0,33.46140225
198,0,26715.0,1.0,0.0,0.0,258.7892976,0.0,26.72234334
1889,0,83727.0,4.0,1.0,2.0,176.9352475,3.0,36.77463995
5630,0,71449.0,6.0,0.0,0.0,172.767888,2.0,25.31284163
5835,0,65024.0,12.0,0.0,0.0,103.1857617,1.0,40.86786973
810,0,62956.0,20.0,0.0,0.0,315.7073914,1.0,41.07759066
3057,0,56631.0,2.0,0.0,0.0,98.76022323,1.0,39.7995274
171,0,77908.0,5.0,,,,,
4770,1,167500.0,14.0,2.0,4.0,198.8666667,2.0,
4722,0,175000.0,17.0,0.0,0.0,298.3333333,1.0,
4032,0,199687.0,12.0,0.0,0.0,208.6059657,0.0,37.09927911
1526,1,65125.0,6.0,2.0,0.0,12.17692857,0.0,33.24121888
78,0,118742.0,2.0,0.0,0.0,85.27736558,0.0,29.34392109
1982,0,90127.0,23.0,0.0,0.0,163.9892789,1.0,39.42448779
1664,0,140781.0,14.0,,0.0,170.7005075,0.0,29.9424924
5084,0,74244.0,,1.0,2.0,93.06034262,1.0,27.36133981
4718,0,93907.0,1.0,0.0,0.0,99.99371532,0.0,33.49035424
1369,0,79272.0,18.0,0.0,0.0,218.9816622,1.0,34.01535961
5361,0,181157.0,2.0,1.0,0.0,219.2473072,1.0,40.87469852
534,1,75785.0,6.0,0.0,1.0,45.96666667,0.0,
984,1,60493.0,14.0,0.0,0.0,91.93263226,0.0,29.63360847
3578,0,65181.0,0.0,0.0,0.0,315.2308975,0.0,37.98355778
5932,1,90000.0,12.0,0.0,0.0,134.9,0.0,
2419,0,54985.0,4.0,0.0,0.0,254.6645258,0.0,38.72467961
3815,1,201500.0,9.3,0.0,1.0,290.1667057,1.0,
1743,1,139350.0,2.0,0.0,0.0,153.1666667,2.0,
2053,1,86400.0,12.0,0.0,2.0,149.1666667,0.0,
848,0,84778.0,19.0,0.0,0.0,219.0852356,0.0,23.80889415
5230,0,239990.0,27.0,0.0,0.0,357.2309538,0.0,38.26846999
4726,0,226000.0,0.4,0.0,0.0,305.1331253,1.0,
444,0,154602.0,12.0,0.0,0.0,201.9608343,0.0,22.32582879
5944,0,108280.0,25.0,0.0,0.0,148.1149935,0.0,34.28574143
1185,1,58740.0,15.0,2.0,2.0,194.8,0.0,
3623,0,158000.0,2.0,,1.0,374.0333333,,
3859,0,49843.0,4.0,0.0,,121.1022295,,27.0375129
1957,0,113073.0,17.0,0.0,1.0,197.2736792,1.0,39.46758845
5433,0,76888.0,9.0,,,110.4525208,,32.36421263
4778,1,154340.0,19.0,1.0,5.0,119.6666667,1.0,
3678,0,83518.0,13.0,0.0,0.0,89.525932,0.0,7.148413213
5854,0,90003.0,,0.0,0.0,347.8025143,0.0,25.32400193
2929,0,71673.0,1.0,0.0,0.0,186.2158287,0.0,29.67050636
2362,0,100000.0,20.0,0.0,0.0,144.999297,3.0,30.13063638
2297,0,27779.0,12.0,,,95.94866523,1.0,34.1663452
3031,0,167611.0,5.0,0.0,0.0,136.1224348,1.0,26.40452841
3951,0,103991.0,4.0,0.0,0.0,208.3517505,1.0,31.32739444
2562,0,94000.0,,0.0,0.0,186.7,1.0,
101,0,63797.0,7.0,0.0,4.0,165.505037,1.0,22.27817437
4838,0,98188.0,0.0,,,245.2678533,5.0,42.13810643
4807,0,115065.0,5.0,0.0,0.0,88.60633747,2.0,42.05024445
98,0,71865.0,10.0,,2.0,227.7929884,0.0,39.1663287
